"flt_id"	"fltNum"	"depStn"	"arrStn"	"utcSTD"	"utcSTA"	"cancelled"	"utcEstOUT"	"utcEstIN"	"utcATD"	"utcATA"	"first"	"business"	"coach"	"ac_registration"
"FL-EK-0240-20161230-BOS-DXB-0"	"0240"	"BOS"	"DXB"	2016-12-30 15:55:00	2016-12-31 04:10:00	"false"	2016-12-30 15:55:00	2016-12-31 04:10:00	NA	NA	1	13	288	"A0WMW"
"FL-EK-0713-20161228-DXB-LUN-0"	"0713"	"DXB"	"LUN"	2016-12-28 05:25:00	2016-12-28 12:40:00	"false"	2016-12-28 05:25:00	2016-12-28 12:40:00	NA	NA	1	13	203	"A0WWS"
"FL-EK-0205-20161229-DXB-MXP-0"	"0205"	"DXB"	"MXP"	2016-12-29 05:10:00	2016-12-29 12:10:00	"false"	2016-12-29 05:10:00	2016-12-29 12:10:00	NA	NA	3	26	124	"A0WFL"
"FL-EK-0247-20161231-GIG-EZE-0"	"0247"	"GIG"	"EZE"	2016-12-31 19:25:00	2016-12-31 22:45:00	"false"	2016-12-31 19:25:00	2016-12-31 22:45:00	NA	NA	0	0	17	"A0WIA"
"FL-EK-0843-20161227-DXB-DOH-0"	"0843"	"DXB"	"DOH"	2016-12-27 11:10:00	2016-12-27 12:15:00	"false"	2016-12-27 11:10:00	2016-12-27 12:15:00	2016-12-27 11:10:00	NA	0	9	193	"A0WMK"
"FL-EK-0323-20161229-ICN-DXB-0"	"0323"	"ICN"	"DXB"	2016-12-29 14:50:00	2016-12-30 01:00:00	"false"	2016-12-29 14:50:00	2016-12-30 01:00:00	NA	NA	6	50	414	"A0WFB"
"FL-EK-0045-20161230-DXB-FRA-0"	"0045"	"DXB"	"FRA"	2016-12-30 04:40:00	2016-12-30 11:45:00	"false"	2016-12-30 04:40:00	2016-12-30 11:45:00	NA	NA	2	14	231	"A0WVT"
"FL-EK-0342-20161227-DXB-KUL-0"	"0342"	"DXB"	"KUL"	2016-12-27 06:15:00	2016-12-27 13:25:00	"false"	2016-12-27 06:15:00	2016-12-27 13:25:00	2016-12-27 06:15:00	NA	0	54	566	"A0WVV"
"FL-EK-0334-20161228-DXB-MNL-0"	"0334"	"DXB"	"MNL"	2016-12-28 06:20:00	2016-12-28 14:30:00	"false"	2016-12-28 06:20:00	2016-12-28 14:30:00	NA	NA	0	37	365	"A0WDZ"
"FL-EK-0513-20161227-DEL-DXB-0"	"0513"	"DEL"	"DXB"	2016-12-27 06:50:00	2016-12-27 10:40:00	"false"	2016-12-27 06:50:00	2016-12-27 10:40:00	2016-12-27 06:50:00	2016-12-27 10:40:00	3	42	305	"A0WBS"
"FL-EK-0585-20161227-DAC-DXB-0"	"0585"	"DAC"	"DXB"	2016-12-27 18:45:00	2016-12-28 00:25:00	"false"	2016-12-27 18:45:00	2016-12-28 00:25:00	NA	NA	0	27	377	"A0WCS"
"FL-EK-0823-20161227-DXB-DMM-0"	"0823"	"DXB"	"DMM"	2016-12-27 22:50:00	2016-12-28 00:15:00	"false"	2016-12-27 22:50:00	2016-12-28 00:15:00	NA	NA	0	7	126	"A0WDX"
"FL-EK-0768-20161229-JNB-DXB-0"	"0768"	"JNB"	"DXB"	2016-12-29 07:15:00	2016-12-29 15:20:00	"false"	2016-12-29 07:15:00	2016-12-29 15:20:00	NA	NA	7	29	287	"A0WML"
"FL-EK-0038-20161227-BHX-DXB-0"	"0038"	"BHX"	"DXB"	2016-12-27 20:45:00	2016-12-28 03:40:00	"false"	2016-12-27 20:45:00	2016-12-28 03:40:00	NA	NA	0	40	377	"A0WWW"
"FL-EK-0046-20161231-FRA-DXB-0"	"0046"	"FRA"	"DXB"	2016-12-31 13:30:00	2016-12-31 19:45:00	"false"	2016-12-31 13:30:00	2016-12-31 19:45:00	NA	NA	5	17	290	"A0WLV"
"FL-EK-0124-20161227-IST-DXB-0"	"0124"	"IST"	"DXB"	2016-12-27 13:30:00	2016-12-27 17:45:00	"false"	2016-12-27 13:30:00	2016-12-27 17:45:00	NA	NA	0	42	301	"A0WWM"
"FL-EK-0147-20161231-DXB-AMS-0"	"0147"	"DXB"	"AMS"	2016-12-31 04:10:00	2016-12-31 11:40:00	"false"	2016-12-31 04:10:00	2016-12-31 11:40:00	NA	NA	2	27	298	"A0WVZ"
"FL-EK-0583-20161231-DAC-DXB-0"	"0583"	"DAC"	"DXB"	2016-12-31 05:50:00	2016-12-31 11:15:00	"false"	2016-12-31 05:50:00	2016-12-31 11:15:00	NA	NA	0	26	376	"A0WGX"
"FL-EK-0397-20161228-HKT-DXB-0"	"0397"	"HKT"	"DXB"	2016-12-28 02:30:00	2016-12-28 09:15:00	"false"	2016-12-28 02:30:00	2016-12-28 09:15:00	NA	NA	0	42	371	"A0WDR"
"FL-EK-0136-20161231-VCE-DXB-0"	"0136"	"VCE"	"DXB"	2016-12-31 14:25:00	2016-12-31 20:15:00	"false"	2016-12-31 14:25:00	2016-12-31 20:15:00	NA	NA	0	26	252	"A0WWL"
"FL-EK-0703-20161230-DXB-MRU-0"	"0703"	"DXB"	"MRU"	2016-12-30 06:15:00	2016-12-30 12:55:00	"false"	2016-12-30 06:15:00	2016-12-30 12:55:00	NA	NA	6	57	270	"A0WNJ"
"FL-EK-0030-20161231-LHR-DXB-0"	"0030"	"LHR"	"DXB"	2016-12-31 16:15:00	2016-12-31 23:00:00	"false"	2016-12-31 16:15:00	2016-12-31 23:00:00	NA	NA	9	75	379	"A0WFO"
"FL-EK-0815-20161230-DXB-RUH-0"	"0815"	"DXB"	"RUH"	2016-12-30 21:25:00	2016-12-30 23:25:00	"false"	2016-12-30 21:25:00	2016-12-30 23:25:00	NA	NA	4	6	79	"A0WMC"
"FL-EK-0061-20161231-DXB-HAM-0"	"0061"	"DXB"	"HAM"	2016-12-31 11:00:00	2016-12-31 18:05:00	"false"	2016-12-31 11:00:00	2016-12-31 18:05:00	NA	NA	0	9	148	"A0WMM"
"FL-EK-0396-20161230-DXB-HKT-0"	"0396"	"DXB"	"HKT"	2016-12-30 19:00:00	2016-12-31 01:00:00	"false"	2016-12-30 19:00:00	2016-12-31 01:00:00	NA	NA	0	30	353	"A0WDV"
"FL-EK-0825-20161227-DXB-DMM-0"	"0825"	"DXB"	"DMM"	2016-12-27 12:00:00	2016-12-27 13:30:00	"false"	2016-12-27 12:00:00	2016-12-27 13:30:00	NA	NA	0	9	155	"A0WGS"
"FL-EK-0134-20161229-DME-DXB-0"	"0134"	"DME"	"DXB"	2016-12-29 13:40:00	2016-12-29 18:55:00	"false"	2016-12-29 13:40:00	2016-12-29 18:55:00	NA	NA	5	38	303	"A0WCY"
"FL-EK-0566-20161230-DXB-BLR-0"	"0566"	"DXB"	"BLR"	2016-12-30 09:35:00	2016-12-30 13:05:00	"false"	2016-12-30 09:35:00	2016-12-30 13:05:00	NA	NA	3	20	271	"A0WMT"
"FL-EK-0787-20161231-DXB-ACC-0"	"0787"	"DXB"	"ACC"	2016-12-31 03:35:00	2016-12-31 12:05:00	"false"	2016-12-31 03:35:00	2016-12-31 12:05:00	NA	NA	1	7	137	"A0WWY"
"FL-EK-0659-20161230-MLE-DXB-0"	"0659"	"MLE"	"DXB"	2016-12-30 06:10:00	2016-12-30 10:20:00	"false"	2016-12-30 06:10:00	2016-12-30 10:20:00	NA	NA	3	30	260	"A0WCX"
"FL-EK-0037-20161227-DXB-BHX-0"	"0037"	"DXB"	"BHX"	2016-12-27 10:50:00	2016-12-27 18:45:00	"false"	2016-12-27 10:50:00	2016-12-27 18:45:00	2016-12-27 10:50:00	NA	0	25	390	"A0WWW"
"FL-EK-0204-20161230-JFK-DXB-0"	"0204"	"JFK"	"DXB"	2016-12-30 15:40:00	2016-12-31 04:10:00	"false"	2016-12-30 15:40:00	2016-12-31 04:10:00	NA	NA	5	29	385	"A0WFR"
"FL-EK-0216-20161227-LAX-DXB-0"	"0216"	"LAX"	"DXB"	2016-12-27 23:35:00	2016-12-28 15:30:00	"false"	2016-12-27 23:35:00	2016-12-28 15:30:00	NA	NA	9	57	375	"A0WLD"
"FL-EK-0011-20161230-DXB-LGW-0"	"0011"	"DXB"	"LGW"	2016-12-30 22:50:00	2016-12-31 06:40:00	"false"	2016-12-30 22:50:00	2016-12-31 06:40:00	NA	NA	4	61	391	"A0WLZ"
"FL-EK-0231-20161227-DXB-IAD-0"	"0231"	"DXB"	"IAD"	2016-12-27 22:25:00	2016-12-28 13:10:00	"false"	2016-12-27 22:25:00	2016-12-28 13:10:00	NA	NA	3	25	412	"A0WNG"
"FL-EK-0366-20161230-DXB-TPE-0"	"0366"	"DXB"	"TPE"	2016-12-30 00:45:00	2016-12-30 08:50:00	"false"	2016-12-30 00:45:00	2016-12-30 08:50:00	NA	NA	1	24	177	"A0WLN"
"FL-EK-0972-20161230-IKA-DXB-0"	"0972"	"IKA"	"DXB"	2016-12-30 07:25:00	2016-12-30 09:35:00	"false"	2016-12-30 07:25:00	2016-12-30 09:35:00	NA	NA	3	23	149	"A0WBE"
"FL-EK-0405-20161229-SIN-DXB-0"	"0405"	"SIN"	"DXB"	2016-12-29 17:20:00	2016-12-30 00:30:00	"false"	2016-12-29 17:20:00	2016-12-30 00:30:00	NA	NA	9	61	373	"A0WNR"
"FL-EK-0176-20161228-LED-DXB-0"	"0176"	"LED"	"DXB"	2016-12-28 13:35:00	2016-12-28 19:45:00	"false"	2016-12-28 13:35:00	2016-12-28 19:45:00	NA	NA	8	39	298	"A0WMB"
"FL-EK-0359-20161229-CGK-DXB-0"	"0359"	"CGK"	"DXB"	2016-12-29 17:15:00	2016-12-30 01:30:00	"false"	2016-12-29 17:15:00	2016-12-30 01:30:00	NA	NA	0	19	308	"A0WMP"
"FL-EK-0132-20161230-DME-DXB-0"	"0132"	"DME"	"DXB"	2016-12-30 20:55:00	2016-12-31 02:20:00	"false"	2016-12-30 20:55:00	2016-12-31 02:20:00	NA	NA	14	72	417	"A0WLQ"
"FL-EK-0232-20161228-IAD-DXB-0"	"0232"	"IAD"	"DXB"	2016-12-28 15:25:00	2016-12-29 04:10:00	"false"	2016-12-28 15:25:00	2016-12-29 04:10:00	NA	NA	5	67	420	"A0WNG"
"FL-EK-0380-20161228-DXB-HKG-0"	"0380"	"DXB"	"HKG"	2016-12-28 06:05:00	2016-12-28 13:05:00	"false"	2016-12-28 06:05:00	2016-12-28 13:05:00	NA	NA	11	63	340	"A0WVA"
"FL-EK-0419-20161227-BKK-DXB-0"	"0419"	"BKK"	"DXB"	2016-12-27 20:00:00	2016-12-28 02:45:00	"false"	2016-12-27 20:00:00	2016-12-28 02:45:00	NA	NA	1	13	375	"A0WFJ"
"FL-EK-0545-20161230-MAA-DXB-0"	"0545"	"MAA"	"DXB"	2016-12-30 04:15:00	2016-12-30 08:40:00	"false"	2016-12-30 04:15:00	2016-12-30 08:40:00	NA	NA	3	25	304	"A0WBC"
"FL-EK-0723-20161228-DXB-ADD-0"	"0723"	"DXB"	"ADD"	2016-12-28 06:30:00	2016-12-28 10:45:00	"false"	2016-12-28 06:30:00	2016-12-28 10:45:00	NA	NA	0	7	164	"A0WIK"
"FL-EK-0569-20161228-BLR-DXB-0"	"0569"	"BLR"	"DXB"	2016-12-28 22:50:00	2016-12-29 02:50:00	"false"	2016-12-28 22:50:00	2016-12-29 02:50:00	NA	NA	2	31	301	"A0WWC"
"FL-EK-0701-20161231-DXB-MRU-0"	"0701"	"DXB"	"MRU"	2016-12-31 00:00:00	2016-12-31 06:40:00	"false"	2016-12-31 00:00:00	2016-12-31 06:40:00	NA	NA	5	54	288	"A0WFC"
"FL-EK-0924-20161227-CAI-DXB-0"	"0924"	"CAI"	"DXB"	2016-12-27 16:55:00	2016-12-27 20:35:00	"false"	2016-12-27 16:55:00	2016-12-27 20:35:00	NA	NA	5	37	288	"A0WMA"
"FL-EK-0040-20161231-BHX-DXB-0"	"0040"	"BHX"	"DXB"	2016-12-31 13:30:00	2016-12-31 20:35:00	"false"	2016-12-31 13:30:00	2016-12-31 20:35:00	NA	NA	0	42	189	"A0WVX"
"FL-EK-0316-20161229-DXB-KIX-0"	"0316"	"DXB"	"KIX"	2016-12-29 23:20:00	2016-12-30 08:10:00	"false"	2016-12-29 23:20:00	2016-12-30 08:10:00	NA	NA	1	26	223	"A0WDY"
"FL-EK-0238-20161231-BOS-DXB-0"	"0238"	"BOS"	"DXB"	2016-12-31 03:20:00	2016-12-31 15:30:00	"false"	2016-12-31 03:20:00	2016-12-31 15:30:00	NA	NA	3	37	295	"A0WMG"
"FL-EK-0077-20161227-DXB-NCE-0"	"0077"	"DXB"	"NCE"	2016-12-27 04:20:00	2016-12-27 11:35:00	"false"	2016-12-27 04:20:00	2016-12-27 11:35:00	2016-12-27 04:20:00	NA	4	34	194	"A0WCL"
"FL-EK-0055-20161229-DXB-DUS-0"	"0055"	"DXB"	"DUS"	2016-12-29 04:30:00	2016-12-29 11:40:00	"false"	2016-12-29 04:30:00	2016-12-29 11:40:00	NA	NA	2	16	234	"A0WNK"
"FL-EK-0084-20161227-GVA-DXB-0"	"0084"	"GVA"	"DXB"	2016-12-27 19:40:00	2016-12-28 02:05:00	"false"	2016-12-27 19:40:00	2016-12-28 02:05:00	NA	NA	8	37	241	"A0WMS"
"FL-EK-0307-20161227-PEK-DXB-0"	"0307"	"PEK"	"DXB"	2016-12-27 15:40:00	2016-12-28 00:20:00	"false"	2016-12-27 15:40:00	2016-12-28 00:20:00	NA	NA	1	17	137	"A0WLR"
"FL-EK-0816-20161228-RUH-DXB-0"	"0816"	"RUH"	"DXB"	2016-12-28 00:55:00	2016-12-28 02:55:00	"false"	2016-12-28 00:55:00	2016-12-28 02:55:00	NA	NA	0	6	177	"A0WDM"
"FL-EK-0384-20161227-DXB-BKK-0"	"0384"	"DXB"	"BKK"	2016-12-27 23:05:00	2016-12-28 05:05:00	"false"	2016-12-27 23:05:00	2016-12-28 05:05:00	NA	NA	13	79	432	"A0WLU"
"FL-EK-0404-20161228-SIN-MEL-0"	"0404"	"SIN"	"MEL"	2016-12-28 14:40:00	2016-12-28 21:50:00	"false"	2016-12-28 14:40:00	2016-12-28 21:50:00	NA	NA	4	31	106	"A0WNR"
"FL-EK-0059-20161231-DXB-HAM-0"	"0059"	"DXB"	"HAM"	2016-12-31 04:50:00	2016-12-31 11:55:00	"false"	2016-12-31 04:50:00	2016-12-31 11:55:00	NA	NA	1	11	214	"A0WGU"
"FL-EK-0435-20161229-AKL-BNE-0"	"0435"	"AKL"	"BNE"	2016-12-29 05:10:00	2016-12-29 09:00:00	"false"	2016-12-29 05:10:00	2016-12-29 09:00:00	NA	NA	3	10	150	"A0WVK"
"FL-EK-0142-20161230-MAD-DXB-0"	"0142"	"MAD"	"DXB"	2016-12-30 13:25:00	2016-12-30 20:35:00	"false"	2016-12-30 13:25:00	2016-12-30 20:35:00	NA	NA	12	73	412	"A0WVE"
"FL-EK-0346-20161229-DXB-KUL-0"	"0346"	"DXB"	"KUL"	2016-12-29 00:10:00	2016-12-29 07:15:00	"false"	2016-12-29 00:10:00	2016-12-29 07:15:00	NA	NA	10	68	440	"A0WVN"
"FL-EK-0057-20161231-DXB-DUS-0"	"0057"	"DXB"	"DUS"	2016-12-31 10:40:00	2016-12-31 17:55:00	"false"	2016-12-31 10:40:00	2016-12-31 17:55:00	NA	NA	4	3	172	"A0WLQ"
"FL-EK-0546-20161228-DXB-MAA-0"	"0546"	"DXB"	"MAA"	2016-12-28 10:45:00	2016-12-28 14:40:00	"false"	2016-12-28 10:45:00	2016-12-28 14:40:00	NA	NA	6	32	309	"A0WWF"
"FL-EK-0343-20161229-KUL-DXB-0"	"0343"	"KUL"	"DXB"	2016-12-29 17:10:00	2016-12-30 00:30:00	"false"	2016-12-29 17:10:00	2016-12-30 00:30:00	NA	NA	0	27	232	"A0WVX"
"FL-EK-0035-20161227-DXB-NCL-0"	"0035"	"DXB"	"NCL"	2016-12-27 03:25:00	2016-12-27 11:20:00	"false"	2016-12-27 03:25:00	2016-12-27 11:20:00	2016-12-27 03:25:00	2016-12-27 11:20:00	0	28	192	"A0WWO"
"FL-EK-0363-20161228-CAN-DXB-0"	"0363"	"CAN"	"DXB"	2016-12-28 16:15:00	2016-12-29 01:15:00	"false"	2016-12-28 16:15:00	2016-12-29 01:15:00	NA	NA	3	34	312	"A0WFI"
"FL-EK-0652-20161231-DXB-MLE-0"	"0652"	"DXB"	"MLE"	2016-12-31 05:40:00	2016-12-31 09:55:00	"false"	2016-12-31 05:40:00	2016-12-31 09:55:00	NA	NA	2	38	158	"A0WMC"
"FL-EK-0372-20161229-DXB-BKK-0"	"0372"	"DXB"	"BKK"	2016-12-29 05:35:00	2016-12-29 11:40:00	"false"	2016-12-29 05:35:00	2016-12-29 11:40:00	NA	NA	7	65	428	"A0WLQ"
"FL-EK-0948-20161227-BSR-DXB-0"	"0948"	"BSR"	"DXB"	2016-12-27 13:15:00	2016-12-27 15:05:00	"false"	2016-12-27 13:15:00	2016-12-27 15:05:00	NA	NA	1	21	113	"A0WMW"
"FL-EK-0621-20161230-SKT-DXB-0"	"0621"	"SKT"	"DXB"	2016-12-30 07:10:00	2016-12-30 10:45:00	"false"	2016-12-30 07:10:00	2016-12-30 10:45:00	NA	NA	0	7	339	"A0WCQ"
"FL-EK-0381-20161228-HKG-DXB-0"	"0381"	"HKG"	"DXB"	2016-12-28 16:35:00	2016-12-29 01:35:00	"false"	2016-12-28 16:35:00	2016-12-29 01:35:00	NA	NA	1	33	194	"A0WVA"
"FL-EK-0636-20161228-DXB-PEW-0"	"0636"	"DXB"	"PEW"	2016-12-28 22:05:00	2016-12-29 01:15:00	"false"	2016-12-28 22:05:00	2016-12-29 01:15:00	NA	NA	0	10	327	"A0WDN"
"FL-EK-0213-20161231-DXB-FLL-0"	"0213"	"DXB"	"FLL"	2016-12-31 23:30:00	2017-01-01 15:55:00	"false"	2016-12-31 23:30:00	2017-01-01 15:55:00	NA	NA	2	30	181	"A0WIO"
"FL-EK-0338-20161229-CEB-CRK-0"	"0338"	"CEB"	"CRK"	2016-12-29 09:05:00	2016-12-29 10:25:00	"false"	2016-12-29 09:05:00	2016-12-29 10:25:00	NA	NA	0	5	119	"A0WCW"
"FL-EK-0817-20161229-DXB-RUH-0"	"0817"	"DXB"	"RUH"	2016-12-29 14:40:00	2016-12-29 16:40:00	"false"	2016-12-29 14:40:00	2016-12-29 16:40:00	NA	NA	4	14	209	"A0WBL"
"FL-EK-0388-20161229-DXB-RGN-0"	"0388"	"DXB"	"RGN"	2016-12-29 23:30:00	2016-12-30 04:45:00	"false"	2016-12-29 23:30:00	2016-12-30 04:45:00	NA	NA	0	31	244	"A0WWW"
"FL-EK-0405-20161231-MEL-SIN-0"	"0405"	"MEL"	"SIN"	2016-12-31 07:45:00	2016-12-31 15:35:00	"false"	2016-12-31 07:45:00	2016-12-31 15:35:00	NA	NA	3	10	150	"A0WVW"
"FL-EK-0729-20161229-DXB-EBB-0"	"0729"	"DXB"	"EBB"	2016-12-29 05:25:00	2016-12-29 10:50:00	"false"	2016-12-29 05:25:00	2016-12-29 10:50:00	NA	NA	2	16	249	"A0WGM"
"FL-EK-0349-20161228-CMB-DXB-0"	"0349"	"CMB"	"DXB"	2016-12-28 21:25:00	2016-12-29 01:55:00	"false"	2016-12-28 21:25:00	2016-12-29 01:55:00	NA	NA	0	13	278	"A0WGI"
"FL-EK-0407-20161231-AKL-MEL-0"	"0407"	"AKL"	"MEL"	2016-12-31 05:50:00	2016-12-31 09:50:00	"false"	2016-12-31 05:50:00	2016-12-31 09:50:00	NA	NA	3	10	150	"A0WFI"
"FL-EK-0876-20161227-KWI-DXB-0"	"0876"	"KWI"	"DXB"	2016-12-27 16:30:00	2016-12-27 18:20:00	"false"	2016-12-27 16:30:00	2016-12-27 18:20:00	NA	NA	3	38	194	"A0WDM"
"FL-EK-0037-20161229-DXB-BHX-0"	"0037"	"DXB"	"BHX"	2016-12-29 10:50:00	2016-12-29 18:45:00	"false"	2016-12-29 10:50:00	2016-12-29 18:45:00	NA	NA	0	31	379	"A0WGC"
"FL-EK-0906-20161229-AMM-DXB-0"	"0906"	"AMM"	"DXB"	2016-12-29 23:55:00	2016-12-30 02:45:00	"false"	2016-12-29 23:55:00	2016-12-30 02:45:00	NA	NA	1	40	278	"A0WDE"
"FL-EK-0640-20161231-DXB-KBL-0"	"0640"	"DXB"	"KBL"	2016-12-31 05:55:00	2016-12-31 08:45:00	"false"	2016-12-31 05:55:00	2016-12-31 08:45:00	NA	NA	0	11	128	"A0WGP"
"FL-EK-0081-20161230-DXB-LYS-0"	"0081"	"DXB"	"LYS"	2016-12-30 10:50:00	2016-12-30 18:05:00	"false"	2016-12-30 10:50:00	2016-12-30 18:05:00	NA	NA	0	29	310	"A0WDS"
"FL-EK-0544-20161231-DXB-MAA-0"	"0544"	"DXB"	"MAA"	2016-12-31 22:50:00	2017-01-01 02:45:00	"false"	2016-12-31 22:50:00	2017-01-01 02:45:00	NA	NA	0	21	333	"A0WBF"
"FL-EK-0584-20161227-DXB-DAC-0"	"0584"	"DXB"	"DAC"	2016-12-27 12:45:00	2016-12-27 17:00:00	"false"	2016-12-27 12:45:00	2016-12-27 17:00:00	NA	NA	0	6	142	"A0WCS"
"FL-EK-0658-20161229-DXB-MLE-0"	"0658"	"DXB"	"MLE"	2016-12-29 00:35:00	2016-12-29 04:45:00	"false"	2016-12-29 00:35:00	2016-12-29 04:45:00	NA	NA	9	36	286	"A0WBP"
"FL-EK-0046-20161228-FRA-DXB-0"	"0046"	"FRA"	"DXB"	2016-12-28 13:30:00	2016-12-28 19:45:00	"false"	2016-12-28 13:30:00	2016-12-28 19:45:00	NA	NA	0	55	549	"A0WVC"
"FL-EK-0855-20161228-DXB-KWI-0"	"0855"	"DXB"	"KWI"	2016-12-28 03:45:00	2016-12-28 05:40:00	"false"	2016-12-28 03:45:00	2016-12-28 05:40:00	NA	NA	0	7	169	"A0WGT"
"FL-EK-0948-20161229-BSR-DXB-0"	"0948"	"BSR"	"DXB"	2016-12-29 13:15:00	2016-12-29 15:05:00	"false"	2016-12-29 13:15:00	2016-12-29 15:05:00	NA	NA	7	41	210	"A0WDT"
"FL-EK-0316-20161227-DXB-KIX-0"	"0316"	"DXB"	"KIX"	2016-12-27 23:20:00	2016-12-28 08:10:00	"false"	2016-12-27 23:20:00	2016-12-28 08:10:00	NA	NA	0	16	247	"A0WCV"
"FL-EK-0183-20161228-DXB-BRU-0"	"0183"	"DXB"	"BRU"	2016-12-28 04:20:00	2016-12-28 11:45:00	"false"	2016-12-28 04:20:00	2016-12-28 11:45:00	NA	NA	2	14	158	"A0WCH"
"FL-EK-0584-20161228-DXB-DAC-0"	"0584"	"DXB"	"DAC"	2016-12-28 12:45:00	2016-12-28 17:00:00	"false"	2016-12-28 12:45:00	2016-12-28 17:00:00	NA	NA	0	3	181	"A0WCS"
"FL-EK-0382-20161227-DXB-HKG-0"	"0382"	"DXB"	"HKG"	2016-12-27 23:15:00	2016-12-28 06:30:00	"false"	2016-12-27 23:15:00	2016-12-28 06:30:00	NA	NA	6	67	405	"A0WFQ"
"FL-EK-0864-20161231-DXB-MCT-0"	"0864"	"DXB"	"MCT"	2016-12-31 12:40:00	2016-12-31 13:55:00	"false"	2016-12-31 12:40:00	2016-12-31 13:55:00	NA	NA	0	27	127	"A0WIJ"
"FL-EK-0564-20161228-DXB-BLR-0"	"0564"	"DXB"	"BLR"	2016-12-28 23:40:00	2016-12-29 03:20:00	"false"	2016-12-28 23:40:00	2016-12-29 03:20:00	NA	NA	0	15	330	"A0WMS"
"FL-EK-0834-20161229-BAH-DXB-0"	"0834"	"BAH"	"DXB"	2016-12-29 19:50:00	2016-12-29 21:15:00	"false"	2016-12-29 19:50:00	2016-12-29 21:15:00	NA	NA	1	32	277	"A0WGS"
"FL-EK-0396-20161231-DXB-HKT-0"	"0396"	"DXB"	"HKT"	2016-12-31 19:00:00	2017-01-01 01:00:00	"false"	2016-12-31 19:00:00	2017-01-01 01:00:00	NA	NA	0	34	368	"A0WDZ"
"FL-EK-0586-20161227-DXB-DAC-0"	"0586"	"DXB"	"DAC"	2016-12-27 06:30:00	2016-12-27 10:55:00	"false"	2016-12-27 06:30:00	2016-12-27 10:55:00	2016-12-27 06:30:00	2016-12-27 10:55:00	0	20	283	"A0WCO"
"FL-EK-0309-20161228-PEK-DXB-0"	"0309"	"PEK"	"DXB"	2016-12-28 22:50:00	2016-12-29 07:40:00	"false"	2016-12-28 22:50:00	2016-12-29 07:40:00	NA	NA	0	14	221	"A0WCQ"
"FL-EK-0413-20161231-SYD-DXB-0"	"0413"	"SYD"	"DXB"	2016-12-31 10:45:00	2017-01-01 01:15:00	"false"	2016-12-31 10:45:00	2017-01-01 01:15:00	NA	NA	9	67	399	"A0WNO"
"FL-EK-0604-20161227-DXB-KHI-0"	"0604"	"DXB"	"KHI"	2016-12-27 21:05:00	2016-12-27 23:05:00	"false"	2016-12-27 21:05:00	2016-12-27 23:05:00	NA	NA	0	24	387	"A0WCW"
"FL-EK-0377-20161231-BKK-DXB-0"	"0377"	"BKK"	"DXB"	2016-12-31 09:00:00	2016-12-31 15:55:00	"false"	2016-12-31 09:00:00	2016-12-31 15:55:00	NA	NA	0	50	477	"A0WVV"
"FL-EK-0433-20161230-BNE-SIN-0"	"0433"	"BNE"	"SIN"	2016-12-30 16:35:00	2016-12-31 00:10:00	"false"	2016-12-30 16:35:00	2016-12-31 00:10:00	NA	NA	0	0	19	"A0WGM"
"FL-EK-0351-20161228-BKK-DXB-0"	"0351"	"BKK"	"DXB"	2016-12-28 23:45:00	2016-12-29 06:35:00	"false"	2016-12-28 23:45:00	2016-12-29 06:35:00	NA	NA	0	24	377	"A0WCK"
"FL-EK-0378-20161229-DXB-HKT-0"	"0378"	"DXB"	"HKT"	2016-12-29 08:45:00	2016-12-29 14:50:00	"false"	2016-12-29 08:45:00	2016-12-29 14:50:00	NA	NA	8	36	288	"A0WGL"
"FL-EK-0405-20161228-MEL-SIN-0"	"0405"	"MEL"	"SIN"	2016-12-28 07:45:00	2016-12-28 15:35:00	"false"	2016-12-28 07:45:00	2016-12-28 15:35:00	NA	NA	3	10	150	"A0WVZ"
"FL-EK-0542-20161231-DXB-MAA-0"	"0542"	"DXB"	"MAA"	2016-12-31 17:00:00	2016-12-31 20:45:00	"false"	2016-12-31 17:00:00	2016-12-31 20:45:00	NA	NA	1	9	303	"A0WWN"
"FL-EK-0094-20161230-BLQ-DXB-0"	"0094"	"BLQ"	"DXB"	2016-12-30 13:30:00	2016-12-30 19:20:00	"false"	2016-12-30 13:30:00	2016-12-30 19:20:00	NA	NA	8	40	306	"A0WGA"
"FL-EK-0521-20161230-TRV-DXB-0"	"0521"	"TRV"	"DXB"	2016-12-30 04:35:00	2016-12-30 08:55:00	"false"	2016-12-30 04:35:00	2016-12-30 08:55:00	NA	NA	0	36	295	"A0WMH"
"FL-EK-0624-20161228-DXB-LHE-0"	"0624"	"DXB"	"LHE"	2016-12-28 02:55:00	2016-12-28 05:45:00	"false"	2016-12-28 02:55:00	2016-12-28 05:45:00	NA	NA	0	34	386	"A0WGG"
"FL-EK-0149-20161227-DXB-AMS-0"	"0149"	"DXB"	"AMS"	2016-12-27 11:15:00	2016-12-27 19:00:00	"false"	2016-12-27 11:15:00	2016-12-27 19:00:00	2016-12-27 11:15:00	NA	2	28	200	"A0WLW"
"FL-EK-0794-20161230-LAD-DXB-0"	"0794"	"LAD"	"DXB"	2016-12-30 17:15:00	2016-12-31 00:55:00	"false"	2016-12-30 17:15:00	2016-12-31 00:55:00	NA	NA	1	33	278	"A0WCE"
