flt_id,fltNum,depStn,arrStn,utcSTD,utcSTA,cancelled,utcEstOUT,utcEstIN,utcATD,utcATA,first,business,coach,ac_registration
FL-EK-0222-20161230-DFW-DXB-0,222,DFW,DXB,30/12/2016 17:25,31/12/2016 07:55,FALSE,30/12/2016 17:25,31/12/2016 07:55,NA,NA,4,22,262,A0WDU
FL-EK-0515-20161228-DEL-DXB-0,515,DEL,DXB,28/12/2016 15:55,28/12/2016 19:55,FALSE,28/12/2016 15:55,28/12/2016 19:55,NA,NA,7,41,308,A0WMX
FL-EK-0248-20161229-GIG-DXB-0,248,GIG,DXB,29/12/2016 05:05,29/12/2016 18:45,FALSE,29/12/2016 05:05,29/12/2016 18:45,NA,NA,3,26,178,A0WDB
FL-EK-0522-20161227-DXB-TRV-0,522,DXB,TRV,27/12/2016 17:40,27/12/2016 21:40,FALSE,27/12/2016 17:40,27/12/2016 21:40,NA,NA,0,41,222,A0WMZ
FL-EK-0337-20161230-MNL-DXB-0,337,MNL,DXB,30/12/2016 23:05,31/12/2016 08:30,FALSE,30/12/2016 23:05,31/12/2016 08:30,NA,NA,0,11,208,A0WDZ
FL-EK-0351-20161230-BKK-DXB-0,351,BKK,DXB,30/12/2016 23:45,31/12/2016 06:35,FALSE,30/12/2016 23:45,31/12/2016 06:35,NA,NA,0,8,300,A0WCY
FL-EK-0845-20161229-DXB-DOH-0,845,DXB,DOH,29/12/2016 18:10,29/12/2016 19:20,FALSE,29/12/2016 18:10,29/12/2016 19:20,NA,NA,1,11,235,A0WGO
FL-EK-0882-20161228-DOH-DXB-0,882,DOH,DXB,28/12/2016 18:05,28/12/2016 19:30,FALSE,28/12/2016 18:05,28/12/2016 19:30,NA,NA,1,16,139,A0WDW
FL-EK-0022-20161227-MAN-DXB-0,22,MAN,DXB,27/12/2016 08:45,27/12/2016 15:45,FALSE,27/12/2016 08:45,27/12/2016 15:45,27/12/2016 08:45,NA,0,42,381,A0WDR
FL-EK-0093-20161228-DXB-BLQ-0,93,DXB,BLQ,28/12/2016 05:10,28/12/2016 11:45,FALSE,28/12/2016 05:10,28/12/2016 11:45,NA,NA,0,14,128,A0WMD
FL-EK-0530-20161228-DXB-COK-0,530,DXB,COK,28/12/2016 22:45,29/12/2016 02:35,FALSE,28/12/2016 22:45,29/12/2016 02:35,NA,NA,0,36,340,A0WBX
FL-EK-0546-20161230-DXB-MAA-0,546,DXB,MAA,30/12/2016 10:45,30/12/2016 14:40,FALSE,30/12/2016 10:45,30/12/2016 14:40,NA,NA,7,24,290,A0WMH
FL-EK-0809-20161231-DXB-MED-0,809,DXB,MED,31/12/2016 10:15,31/12/2016 13:10,FALSE,31/12/2016 10:15,31/12/2016 13:10,NA,NA,3,15,295,A0WWH
FL-EK-0046-20161227-FRA-DXB-0,46,FRA,DXB,27/12/2016 13:30,27/12/2016 19:45,FALSE,27/12/2016 13:30,27/12/2016 19:45,NA,NA,14,76,426,A0WNJ
FL-EK-0389-20161231-HAN-RGN-0,389,HAN,RGN,31/12/2016 15:45,31/12/2016 17:50,FALSE,31/12/2016 15:45,31/12/2016 17:50,NA,NA,0,5,94,A0WGY
FL-EK-0779-20161230-CPT-DXB-0,779,CPT,DXB,30/12/2016 18:00,31/12/2016 03:35,FALSE,30/12/2016 18:00,31/12/2016 03:35,NA,NA,0,38,375,A0WGC
FL-EK-0520-20161228-DXB-TRV-0,520,DXB,TRV,28/12/2016 22:55,29/12/2016 03:00,FALSE,28/12/2016 22:55,29/12/2016 03:00,NA,NA,0,27,243,A0WWP
FL-EK-0771-20161227-CPT-DXB-0,771,CPT,DXB,27/12/2016 16:15,28/12/2016 01:45,FALSE,27/12/2016 16:15,28/12/2016 01:45,NA,NA,3,33,280,A0WWS
FL-EK-0077-20161230-DXB-NCE-0,77,DXB,NCE,30/12/2016 04:20,30/12/2016 11:35,FALSE,30/12/2016 04:20,30/12/2016 11:35,NA,NA,2,35,303,A0WWB
FL-EK-0091-20161229-DXB-MXP-0,91,DXB,MXP,29/12/2016 11:40,29/12/2016 18:35,FALSE,29/12/2016 11:40,29/12/2016 18:35,NA,NA,3,11,169,A0WFF
FL-EK-0087-20161227-DXB-ZRH-0,87,DXB,ZRH,27/12/2016 04:25,27/12/2016 11:25,FALSE,27/12/2016 04:25,27/12/2016 11:25,27/12/2016 04:25,27/12/2016 11:25,5,26,154,A0WFU
FL-EK-0008-20161231-LHR-DXB-0,8,LHR,DXB,31/12/2016 09:10,31/12/2016 16:00,FALSE,31/12/2016 09:10,31/12/2016 16:00,NA,NA,14,68,409,A0WFX
FL-EK-0714-20161228-LUN-DXB-0,714,LUN,DXB,28/12/2016 19:35,29/12/2016 02:40,FALSE,28/12/2016 19:35,29/12/2016 02:40,NA,NA,0,22,69,A0WWS
FL-EK-0822-20161231-DMM-DXB-0,822,DMM,DXB,31/12/2016 20:00,31/12/2016 21:30,FALSE,31/12/2016 20:00,31/12/2016 21:30,NA,NA,0,6,139,A0WDC
FL-EK-0152-20161231-CPH-DXB-0,152,CPH,DXB,31/12/2016 13:20,31/12/2016 19:45,FALSE,31/12/2016 13:20,31/12/2016 19:45,NA,NA,0,14,512,A0WVI
FL-EK-0318-20161228-DXB-NRT-0,318,DXB,NRT,28/12/2016 22:55,29/12/2016 08:20,FALSE,28/12/2016 22:55,29/12/2016 08:20,NA,NA,0,15,187,A0WDQ
FL-EK-0141-20161228-DXB-MAD-0,141,DXB,MAD,28/12/2016 03:25,28/12/2016 11:40,FALSE,28/12/2016 03:25,28/12/2016 11:40,NA,NA,4,54,235,A0WFA
FL-EK-0544-20161229-DXB-MAA-0,544,DXB,MAA,29/12/2016 22:50,30/12/2016 02:45,FALSE,29/12/2016 22:50,30/12/2016 02:45,NA,NA,6,31,319,A0WBC
FL-EK-0865-20161231-MCT-DXB-0,865,MCT,DXB,31/12/2016 15:10,31/12/2016 16:15,FALSE,31/12/2016 15:10,31/12/2016 16:15,NA,NA,0,12,143,A0WIJ
FL-EK-0376-20161231-DXB-BKK-0,376,DXB,BKK,31/12/2016 23:30,01/01/2017 05:35,FALSE,31/12/2016 23:30,01/01/2017 05:35,NA,NA,0,48,562,A0WVV
FL-EK-0824-20161229-DMM-DXB-0,824,DMM,DXB,29/12/2016 01:15,29/12/2016 02:35,FALSE,29/12/2016 01:15,29/12/2016 02:35,NA,NA,0,11,150,A0WMT
FL-EK-0205-20161231-MXP-JFK-0,205,MXP,JFK,31/12/2016 14:40,01/01/2017 00:00,FALSE,31/12/2016 14:40,01/01/2017 00:00,NA,NA,13,73,374,A0WFL
FL-EK-0097-20161228-DXB-FCO-0,97,DXB,FCO,28/12/2016 05:00,28/12/2016 11:40,FALSE,28/12/2016 05:00,28/12/2016 11:40,NA,NA,3,26,278,A0WNO
FL-EK-0765-20161231-DXB-JNB-0,765,DXB,JNB,31/12/2016 10:40,31/12/2016 18:50,FALSE,31/12/2016 10:40,31/12/2016 18:50,NA,NA,1,6,225,A0WCQ
FL-EK-0016-20161228-LGW-DXB-0,16,LGW,DXB,28/12/2016 13:35,28/12/2016 20:40,FALSE,28/12/2016 13:35,28/12/2016 20:40,NA,NA,13,76,418,A0WFE
FL-EK-0101-20161227-DXB-MXP-0,101,DXB,MXP,27/12/2016 23:45,28/12/2016 06:45,FALSE,27/12/2016 23:45,28/12/2016 06:45,NA,NA,1,16,84,A0WGW
FL-EK-0371-20161230-BKK-DXB-0,371,BKK,DXB,30/12/2016 19:00,31/12/2016 01:50,FALSE,30/12/2016 19:00,31/12/2016 01:50,NA,NA,0,20,366,A0WGH
FL-EK-0102-20161229-MXP-DXB-0,102,MXP,DXB,29/12/2016 09:10,29/12/2016 15:20,FALSE,29/12/2016 09:10,29/12/2016 15:20,NA,NA,7,42,304,A0WCN
FL-EK-0136-20161227-VCE-DXB-0,136,VCE,DXB,27/12/2016 14:25,27/12/2016 20:15,FALSE,27/12/2016 14:25,27/12/2016 20:15,NA,NA,0,40,381,A0WGX
FL-EK-0441-20161229-ADL-DXB-0,441,ADL,DXB,29/12/2016 12:05,30/12/2016 01:15,FALSE,29/12/2016 12:05,30/12/2016 01:15,NA,NA,0,28,294,A0WCC
FL-EK-0843-20161229-DXB-DOH-0,843,DXB,DOH,29/12/2016 11:10,29/12/2016 12:15,FALSE,29/12/2016 11:10,29/12/2016 12:15,NA,NA,7,19,240,A0WGT
FL-EK-0216-20161228-LAX-DXB-0,216,LAX,DXB,28/12/2016 23:35,29/12/2016 15:30,FALSE,28/12/2016 23:35,29/12/2016 15:30,NA,NA,11,57,387,A0WVO
FL-EK-0018-20161227-MAN-DXB-0,18,MAN,DXB,27/12/2016 13:10,27/12/2016 20:25,FALSE,27/12/2016 13:10,27/12/2016 20:25,NA,NA,14,75,422,A0WFM
FL-EK-0045-20161231-DXB-FRA-0,45,DXB,FRA,31/12/2016 04:40,31/12/2016 11:45,FALSE,31/12/2016 04:40,31/12/2016 11:45,NA,NA,4,10,199,A0WLV
FL-EK-0327-20161228-INC-DXB-0,327,INC,DXB,28/12/2016 16:20,29/12/2016 00:30,FALSE,28/12/2016 16:20,29/12/2016 00:30,NA,NA,0,0,166,A0WIO
FL-EK-0359-20161231-CGK-DXB-0,359,CGK,DXB,31/12/2016 17:15,01/01/2017 01:30,FALSE,31/12/2016 17:15,01/01/2017 01:30,NA,NA,0,2,220,A0WCN
FL-EK-0539-20161227-AMD-DXB-0,539,AMD,DXB,27/12/2016 22:55,28/12/2016 02:10,FALSE,27/12/2016 22:55,28/12/2016 02:10,NA,NA,6,41,215,A0WIR
FL-EK-0179-20161231-DXB-WAW-0,179,DXB,WAW,31/12/2016 04:05,31/12/2016 10:20,FALSE,31/12/2016 04:05,31/12/2016 10:20,NA,NA,0,10,105,A0WWW
FL-EK-0530-20161231-DXB-COK-0,530,DXB,COK,31/12/2016 22:45,01/01/2017 02:35,FALSE,31/12/2016 22:45,01/01/2017 02:35,NA,NA,2,23,225,A0WIU
FL-EK-0865-20161227-MCT-DXB-0,865,MCT,DXB,27/12/2016 15:10,27/12/2016 16:15,FALSE,27/12/2016 15:10,27/12/2016 16:15,NA,NA,2,17,166,A0WMO
FL-EK-0133-20161230-DXB-DME-0,133,DXB,DME,30/12/2016 06:00,30/12/2016 11:20,FALSE,30/12/2016 06:00,30/12/2016 11:20,NA,NA,4,20,219,A0WCJ
FL-EK-0059-20161228-DXB-HAM-0,59,DXB,HAM,28/12/2016 04:50,28/12/2016 11:55,FALSE,28/12/2016 04:50,28/12/2016 11:55,NA,NA,0,12,294,A0WCW
FL-EK-0208-20161230-JFK-DXB-0,208,JFK,DXB,30/12/2016 21:35,31/12/2016 10:05,FALSE,30/12/2016 21:35,31/12/2016 10:05,NA,NA,2,38,374,A0WLH
FL-EK-0517-20161230-DEL-DXB-0,517,DEL,DXB,30/12/2016 10:45,30/12/2016 14:35,FALSE,30/12/2016 10:45,30/12/2016 14:35,NA,NA,3,37,294,A0WWP
FL-EK-0871-20161228-DXB-KWI-0,871,DXB,KWI,28/12/2016 08:00,28/12/2016 09:50,FALSE,28/12/2016 08:00,28/12/2016 09:50,NA,NA,0,7,201,A0WMO
FL-EK-0923-20161228-DXB-CAI-0,923,DXB,CAI,28/12/2016 11:00,28/12/2016 15:15,FALSE,28/12/2016 11:00,28/12/2016 15:15,NA,NA,6,34,308,A0WCJ
FL-EK-0037-20161231-DXB-BHX-0,37,DXB,BHX,31/12/2016 10:50,31/12/2016 18:45,FALSE,31/12/2016 10:50,31/12/2016 18:45,NA,NA,0,37,328,A0WDV
FL-EK-0432-20161228-SIN-BNE-0,432,SIN,BNE,28/12/2016 07:15,28/12/2016 14:50,FALSE,28/12/2016 07:15,28/12/2016 14:50,NA,NA,3,4,48,A0WWE
FL-EK-0026-20161228-GLA-DXB-0,26,GLA,DXB,28/12/2016 20:50,29/12/2016 04:05,FALSE,28/12/2016 20:50,29/12/2016 04:05,NA,NA,8,42,297,A0WWG
FL-EK-0143-20161228-DXB-MAD-0,143,DXB,MAD,28/12/2016 10:40,28/12/2016 18:50,FALSE,28/12/2016 10:40,28/12/2016 18:50,NA,NA,0,24,181,A0WGD
FL-EK-0147-20161227-DXB-AMS-0,147,DXB,AMS,27/12/2016 04:10,27/12/2016 11:40,FALSE,27/12/2016 04:10,27/12/2016 11:40,27/12/2016 04:10,NA,0,31,303,A0WVF
FL-EK-0826-20161228-DMM-DXB-0,826,DMM,DXB,28/12/2016 14:55,28/12/2016 16:20,FALSE,28/12/2016 14:55,28/12/2016 16:20,NA,NA,4,16,244,A0WCC
FL-EK-0112-20161230-BUD-DXB-0,112,BUD,DXB,30/12/2016 13:40,30/12/2016 19:05,FALSE,30/12/2016 13:40,30/12/2016 19:05,NA,NA,0,53,299,A0WBL
FL-EK-0035-20161231-DXB-NCL-0,35,DXB,NCL,31/12/2016 03:25,31/12/2016 11:20,FALSE,31/12/2016 03:25,31/12/2016 11:20,NA,NA,0,32,356,A0WCM
FL-EK-0606-20161229-DXB-KHI-0,606,DXB,KHI,29/12/2016 05:30,29/12/2016 07:35,FALSE,29/12/2016 05:30,29/12/2016 07:35,NA,NA,0,33,369,A0WCO
FL-EK-0857-20161231-DXB-KWI-0,857,DXB,KWI,31/12/2016 10:50,31/12/2016 12:45,FALSE,31/12/2016 10:50,31/12/2016 12:45,NA,NA,1,13,186,A0WVJ
FL-EK-0262-20161230-GRU-DXB-0,262,GRU,DXB,30/12/2016 03:25,30/12/2016 17:15,FALSE,30/12/2016 03:25,30/12/2016 17:15,NA,NA,8,39,295,A0WMO
FL-EK-0366-20161227-DXB-TPE-0,366,DXB,TPE,27/12/2016 00:45,27/12/2016 08:50,FALSE,27/12/2016 00:45,27/12/2016 08:50,27/12/2016 00:45,27/12/2016 08:50,0,22,248,A0WVX
FL-EK-0848-20161229-DOH-DXB-0,848,DOH,DXB,29/12/2016 00:40,29/12/2016 01:55,FALSE,29/12/2016 00:40,29/12/2016 01:55,NA,NA,0,0,3,A0WWM
FL-EK-0862-20161231-DXB-MCT-0,862,DXB,MCT,31/12/2016 04:30,31/12/2016 05:45,FALSE,31/12/2016 04:30,31/12/2016 05:45,NA,NA,2,23,126,A0WWH
FL-EK-0404-20161230-SIN-MEL-0,404,SIN,MEL,30/12/2016 14:40,30/12/2016 21:50,FALSE,30/12/2016 14:40,30/12/2016 21:50,NA,NA,1,14,150,A0WVW
FL-EK-0500-20161229-DXB-BOM-0,500,DXB,BOM,29/12/2016 17:50,29/12/2016 20:45,FALSE,29/12/2016 17:50,29/12/2016 20:45,NA,NA,0,54,371,A0WVF
FL-EK-0714-20161231-HRE-LUN-0,714,HRE,LUN,31/12/2016 17:00,31/12/2016 18:05,FALSE,31/12/2016 17:00,31/12/2016 18:05,NA,NA,0,0,1,A0WWF
FL-EK-0862-20161229-DXB-MCT-0,862,DXB,MCT,29/12/2016 04:30,29/12/2016 05:45,FALSE,29/12/2016 04:30,29/12/2016 05:45,NA,NA,0,36,156,A0WIW
FL-EK-0568-20161228-DXB-BLR-0,568,DXB,BLR,28/12/2016 17:50,28/12/2016 21:25,FALSE,28/12/2016 17:50,28/12/2016 21:25,NA,NA,0,34,318,A0WWC
FL-EK-0903-20161227-DXB-AMM-0,903,DXB,AMM,27/12/2016 10:05,27/12/2016 13:30,FALSE,27/12/2016 10:05,27/12/2016 13:30,27/12/2016 10:05,NA,2,39,173,A0WBY
FL-EK-0162-20161227-DUB-DXB-0,162,DUB,DXB,27/12/2016 12:55,27/12/2016 20:25,FALSE,27/12/2016 12:55,27/12/2016 20:25,NA,NA,0,42,381,A0WWA
FL-EK-0205-20161230-DXB-MXP-0,205,DXB,MXP,30/12/2016 05:10,30/12/2016 12:10,FALSE,30/12/2016 05:10,30/12/2016 12:10,NA,NA,2,25,170,A0WFZ
FL-EK-0206-20161228-JFK-MXP-0,206,JFK,MXP,28/12/2016 03:20,28/12/2016 10:55,FALSE,28/12/2016 03:20,28/12/2016 10:55,NA,NA,3,10,150,A0WFG
FL-EK-0516-20161228-DXB-DEL-0,516,DXB,DEL,28/12/2016 06:00,28/12/2016 09:15,FALSE,28/12/2016 06:00,28/12/2016 09:15,NA,NA,5,42,292,A0WMV
FL-EK-0388-20161227-DXB-RGN-0,388,DXB,RGN,27/12/2016 23:30,28/12/2016 04:45,FALSE,27/12/2016 23:30,28/12/2016 04:45,NA,NA,0,34,191,A0WGP
FL-EK-0407-20161231-MEL-DXB-0,407,MEL,DXB,31/12/2016 11:30,01/01/2017 01:35,FALSE,31/12/2016 11:30,01/01/2017 01:35,NA,NA,4,40,380,A0WFI
FL-EK-0842-20161228-DOH-DXB-0,842,DOH,DXB,28/12/2016 06:50,28/12/2016 08:00,FALSE,28/12/2016 06:50,28/12/2016 08:00,NA,NA,0,4,215,A0WVQ
FL-EK-0623-20161227-LHE-DXB-0,623,LHE,DXB,27/12/2016 17:50,27/12/2016 21:20,FALSE,27/12/2016 17:50,27/12/2016 21:20,NA,NA,0,37,376,A0WCB
FL-EK-0980-20161231-IKA-DXB-0,980,IKA,DXB,31/12/2016 16:35,31/12/2016 18:50,FALSE,31/12/2016 16:35,31/12/2016 18:50,NA,NA,0,9,93,A0WMI
FL-EK-0704-20161230-MRU-DXB-0,704,MRU,DXB,30/12/2016 19:00,31/12/2016 01:40,FALSE,30/12/2016 19:00,31/12/2016 01:40,NA,NA,5,56,419,A0WNJ
FL-EK-0648-20161230-DXB-CMB-0,648,DXB,CMB,30/12/2016 10:20,30/12/2016 14:50,FALSE,30/12/2016 10:20,30/12/2016 14:50,NA,NA,4,16,255,A0WMM
FL-EK-0386-20161227-DXB-HKG-0,386,DXB,HKG,27/12/2016 15:10,27/12/2016 22:00,FALSE,27/12/2016 15:10,27/12/2016 22:00,NA,NA,3,25,282,A0WGN
FL-EK-0419-20161228-AKL-SYD-0,419,AKL,SYD,28/12/2016 03:30,28/12/2016 06:55,FALSE,28/12/2016 03:30,28/12/2016 06:55,NA,NA,2,73,372,A0WFW
FL-EK-0787-20161230-ACC-ABJ-0,787,ACC,ABJ,30/12/2016 13:25,30/12/2016 14:25,FALSE,30/12/2016 13:25,30/12/2016 14:25,NA,NA,0,0,5,A0WWL
FL-EK-0440-20161228-DXB-ADL-0,440,DXB,ADL,28/12/2016 22:00,29/12/2016 10:20,FALSE,28/12/2016 22:00,29/12/2016 10:20,NA,NA,3,31,273,A0WCC
FL-EK-0882-20161229-DOH-DXB-0,882,DOH,DXB,29/12/2016 18:05,29/12/2016 19:30,FALSE,29/12/2016 18:05,29/12/2016 19:30,NA,NA,2,24,282,A0WDF
FL-EK-0131-20161227-DXB-DME-0,131,DXB,DME,27/12/2016 13:30,27/12/2016 18:55,FALSE,27/12/2016 13:30,27/12/2016 18:55,NA,NA,0,16,111,A0WNO
FL-EK-0505-20161228-BOM-DXB-0,505,BOM,DXB,28/12/2016 04:55,28/12/2016 08:10,FALSE,28/12/2016 04:55,28/12/2016 08:10,NA,NA,2,42,299,A0WWI
FL-EK-0971-20161229-DXB-IKA-0,971,DXB,IKA,29/12/2016 03:50,29/12/2016 06:10,FALSE,29/12/2016 03:50,29/12/2016 06:10,NA,NA,0,9,87,A0WIK
FL-EK-0398-20161228-DXB-DPS-0,398,DXB,DPS,28/12/2016 04:55,28/12/2016 14:00,FALSE,28/12/2016 04:55,28/12/2016 14:00,NA,NA,0,41,389,A0WWR
FL-EK-0016-20161230-LGW-DXB-0,16,LGW,DXB,30/12/2016 13:35,30/12/2016 20:40,FALSE,30/12/2016 13:35,30/12/2016 20:40,NA,NA,13,74,418,A0WLL
FL-EK-0126-20161231-VIE-DXB-0,126,VIE,DXB,31/12/2016 21:00,01/01/2017 02:40,FALSE,31/12/2016 21:00,01/01/2017 02:40,NA,NA,2,22,257,A0WMH
FL-EK-0824-20161231-DMM-DXB-0,824,DMM,DXB,31/12/2016 01:15,31/12/2016 02:35,FALSE,31/12/2016 01:15,31/12/2016 02:35,NA,NA,0,3,184,A0WWN
FL-EK-0241-20161230-DXB-YYZ-0,241,DXB,YYZ,30/12/2016 05:55,30/12/2016 20:25,FALSE,30/12/2016 05:55,30/12/2016 20:25,NA,NA,8,60,401,A0WNH
FL-EK-0825-20161229-DXB-DMM-0,825,DXB,DMM,29/12/2016 12:00,29/12/2016 13:30,FALSE,29/12/2016 12:00,29/12/2016 13:30,NA,NA,0,7,119,A0WGF
FL-EK-0507-20161229-BOM-DXB-0,507,BOM,DXB,29/12/2016 10:00,29/12/2016 13:20,FALSE,29/12/2016 10:00,29/12/2016 13:20,NA,NA,8,38,303,A0WGN
FL-EK-0183-20161230-DXB-BRU-0,183,DXB,BRU,30/12/2016 04:20,30/12/2016 11:45,FALSE,30/12/2016 04:20,30/12/2016 11:45,NA,NA,4,23,269,A0WMY
FL-EK-0805-20161231-DXB-JED-0,805,DXB,JED,31/12/2016 03:05,31/12/2016 06:10,FALSE,31/12/2016 03:05,31/12/2016 06:10,NA,NA,0,17,415,A0WCP
FL-EK-0149-20161231-DXB-AMS-0,149,DXB,AMS,31/12/2016 11:15,31/12/2016 19:00,FALSE,31/12/2016 11:15,31/12/2016 19:00,NA,NA,0,9,212,A0WLJ
FL-EK-0847-20161230-DXB-DOH-0,847,DXB,DOH,30/12/2016 22:05,30/12/2016 23:20,FALSE,30/12/2016 22:05,30/12/2016 23:20,NA,NA,1,8,131,A0WMT
FL-EK-0547-20161227-MAA-DXB-0,547,MAA,DXB,27/12/2016 16:10,27/12/2016 20:45,FALSE,27/12/2016 16:10,27/12/2016 20:45,NA,NA,0,28,304,A0WGU
FL-EK-0238-20161228-BOS-DXB-0,238,BOS,DXB,28/12/2016 03:20,28/12/2016 15:30,FALSE,28/12/2016 03:20,28/12/2016 15:30,NA,NA,7,40,298,A0WDK
FL-EK-0040-20161228-BHX-DXB-0,40,BHX,DXB,28/12/2016 13:30,28/12/2016 20:35,FALSE,28/12/2016 13:30,28/12/2016 20:35,NA,NA,0,75,416,A0WVN
FL-EK-0073-20161231-DXB-CDG-0,73,DXB,CDG,31/12/2016 03:50,31/12/2016 11:25,FALSE,31/12/2016 03:50,31/12/2016 11:25,NA,NA,0,48,531,A0WVP
FL-EK-0226-20161227-SFO-DXB-0,226,SFO,DXB,27/12/2016 23:40,28/12/2016 15:25,FALSE,27/12/2016 23:40,28/12/2016 15:25,NA,NA,5,65,390,A0WVH
FL-EK-0163-20161231-DXB-DUB-0,163,DXB,DUB,31/12/2016 10:35,31/12/2016 18:55,FALSE,31/12/2016 10:35,31/12/2016 18:55,NA,NA,0,17,205,A0WMJ
FL-EK-2808-20161229-MED-DXB-0,2808,MED,DXB,29/12/2016 01:55,29/12/2016 04:20,FALSE,29/12/2016 01:55,29/12/2016 04:20,NA,NA,0,29,302,A0WMI
FL-EK-0424-20161228-DXB-PER-0,424,DXB,PER,28/12/2016 06:45,28/12/2016 17:35,FALSE,28/12/2016 06:45,28/12/2016 17:35,NA,NA,10,24,316,A0WLF
FL-EK-0844-20161231-DOH-DXB-0,844,DOH,DXB,31/12/2016 13:40,31/12/2016 14:55,FALSE,31/12/2016 13:40,31/12/2016 14:55,NA,NA,0,1,46,A0WBF
FL-EK-0804-20161230-JED-DXB-0,804,JED,DXB,30/12/2016 17:20,30/12/2016 20:30,FALSE,30/12/2016 17:20,30/12/2016 20:30,NA,NA,3,28,272,A0WDI
FL-EK-0854-20161228-KWI-DXB-0,854,KWI,DXB,28/12/2016 00:45,28/12/2016 02:30,FALSE,28/12/2016 00:45,28/12/2016 02:30,NA,NA,3,20,234,A0WMC
FL-EK-0720-20161231-NBO-DXB-0,720,NBO,DXB,31/12/2016 13:35,31/12/2016 18:35,FALSE,31/12/2016 13:35,31/12/2016 18:35,NA,NA,0,4,198,A0WGE
FL-EK-0319-20161228-NRT-DXB-0,319,NRT,DXB,28/12/2016 12:20,29/12/2016 00:10,FALSE,28/12/2016 12:20,29/12/2016 00:10,NA,NA,3,40,290,A0WCT
FL-EK-0384-20161230-DXB-BKK-0,384,DXB,BKK,30/12/2016 23:05,31/12/2016 05:05,FALSE,30/12/2016 23:05,31/12/2016 05:05,NA,NA,7,72,419,A0WFM
FL-EK-0570-20161227-DXB-CCU-0,570,DXB,CCU,27/12/2016 23:25,28/12/2016 03:45,FALSE,27/12/2016 23:25,28/12/2016 03:45,NA,NA,3,27,310,A0WMK
FL-EK-0353-20161229-SIN-DXB-0,353,SIN,DXB,29/12/2016 02:10,29/12/2016 09:45,FALSE,29/12/2016 02:10,29/12/2016 09:45,NA,NA,0,34,170,A0WWA
FL-EK-0387-20161231-HKG-DXB-0,387,HKG,DXB,31/12/2016 23:35,01/01/2017 08:35,FALSE,31/12/2016 23:35,01/01/2017 08:35,NA,NA,0,8,68,A0WWT
FL-EK-0086-20161227-ZRH-DXB-0,86,ZRH,DXB,27/12/2016 20:55,28/12/2016 03:20,FALSE,27/12/2016 20:55,28/12/2016 03:20,NA,NA,14,75,393,A0WFI
FL-EK-0795-20161230-DXB-CKY-0,795,DXB,CKY,30/12/2016 03:15,30/12/2016 13:30,FALSE,30/12/2016 03:15,30/12/2016 13:30,NA,NA,0,11,107,A0WWE
FL-EK-0406-20161230-DXB-MEL-0,406,DXB,MEL,30/12/2016 06:10,30/12/2016 19:30,FALSE,30/12/2016 06:10,30/12/2016 19:30,NA,NA,8,35,263,A0WFI
FL-EK-0572-20161228-DXB-CCU-0,572,DXB,CCU,28/12/2016 09:15,28/12/2016 13:20,FALSE,28/12/2016 09:15,28/12/2016 13:20,NA,NA,3,22,310,A0WCE
FL-EK-0025-20161230-DXB-GLA-0,25,DXB,GLA,30/12/2016 10:45,30/12/2016 19:00,FALSE,30/12/2016 10:45,30/12/2016 19:00,NA,NA,2,10,213,A0WMF
FL-EK-0850-20161228-DOH-DXB-0,850,DOH,DXB,28/12/2016 15:10,28/12/2016 16:20,FALSE,28/12/2016 15:10,28/12/2016 16:20,NA,NA,0,14,179,A0WDN
FL-EK-0440-20161227-DXB-ADL-0,440,DXB,ADL,27/12/2016 22:00,28/12/2016 10:20,FALSE,27/12/2016 22:00,28/12/2016 10:20,NA,NA,2,32,271,A0WMR
FL-EK-0142-20161228-MAD-DXB-0,142,MAD,DXB,28/12/2016 13:25,28/12/2016 20:35,FALSE,28/12/2016 13:25,28/12/2016 20:35,NA,NA,13,73,424,A0WFA
FL-EK-0206-20161227-MXP-DXB-0,206,MXP,DXB,27/12/2016 12:40,27/12/2016 18:45,FALSE,27/12/2016 12:40,27/12/2016 18:45,NA,NA,14,67,392,A0WLC
FL-EK-0977-20161229-DXB-IKA-0,977,DXB,IKA,29/12/2016 16:45,29/12/2016 19:00,FALSE,29/12/2016 16:45,29/12/2016 19:00,NA,NA,1,7,109,A0WIR
FL-EK-0218-20161231-LAX-DXB-0,218,LAX,DXB,31/12/2016 05:30,31/12/2016 21:30,FALSE,31/12/2016 05:30,31/12/2016 21:30,NA,NA,5,13,310,A0WVY
FL-EK-0850-20161230-DOH-DXB-0,850,DOH,DXB,30/12/2016 15:10,30/12/2016 16:20,FALSE,30/12/2016 15:10,30/12/2016 16:20,NA,NA,1,14,190,A0WCQ
FL-EK-0333-20161227-MNL-DXB-0,333,MNL,DXB,27/12/2016 09:40,27/12/2016 19:15,FALSE,27/12/2016 09:40,27/12/2016 19:15,27/12/2016 09:40,NA,0,29,375,A0WCF
FL-EK-0513-20161231-DEL-DXB-0,513,DEL,DXB,31/12/2016 06:50,31/12/2016 10:40,FALSE,31/12/2016 06:50,31/12/2016 10:40,NA,NA,7,39,303,A0WBX
FL-EK-0637-20161230-PEW-DXB-0,637,PEW,DXB,30/12/2016 03:00,30/12/2016 06:30,FALSE,30/12/2016 03:00,30/12/2016 06:30,NA,NA,0,34,308,A0WGR
