flightNumber,operationDate,Search,origAirportID,destAirportID,aircraftID,dptDateTimeSch,arrDateTimeSch,aircraftSwap,CancelledFlight,dptDateTimeNew,arrDateTimeNew,delayMinutes
6,27/12/2016 00:00,6LHR,LHR,DXB,A0WFT,27/12/2016 22:00,28/12/2016 04:45,,0,27/12/2016 22:00,28/12/2016 04:45,0
87,27/12/2016 00:00,87DXB,DXB,ZRH,A0WFU,27/12/2016 04:25,27/12/2016 11:25,,0,27/12/2016 04:25,27/12/2016 11:25,0
88,27/12/2016 00:00,88ZRH,ZRH,DXB,A0WFU,27/12/2016 13:35,27/12/2016 19:45,,0,27/12/2016 13:35,27/12/2016 19:45,0
302,27/12/2016 00:00,302DXB,DXB,PVG,A0WFU,27/12/2016 23:10,28/12/2016 07:05,,0,27/12/2016 23:10,28/12/2016 07:05,0
421,27/12/2016 00:00,421PER,PER,DXB,A0WFV,27/12/2016 14:20,28/12/2016 01:25,,0,27/12/2016 14:20,28/12/2016 01:25,0
434,27/12/2016 00:00,434DXB,DXB,BNE,A0WFW,27/12/2016 06:25,27/12/2016 20:40,,0,27/12/2016 06:25,27/12/2016 20:40,0
434,27/12/2016 00:00,434BNE,BNE,AKL,A0WFW,27/12/2016 22:25,28/12/2016 01:35,,0,27/12/2016 22:25,28/12/2016 01:35,0
232,27/12/2016 00:00,232IAD,IAD,DXB,A0WFZ,27/12/2016 15:25,28/12/2016 04:10,,0,27/12/2016 15:25,28/12/2016 04:10,0
719,27/12/2016 00:00,719DXB,DXB,NBO,A0WGA,27/12/2016 06:35,27/12/2016 11:45,,0,27/12/2016 06:35,27/12/2016 11:45,0
720,27/12/2016 00:00,720NBO,NBO,DXB,A0WGA,27/12/2016 13:35,27/12/2016 18:35,,0,27/12/2016 13:35,27/12/2016 18:35,0
824,27/12/2016 00:00,824DMM,DMM,DXB,A0WGA,27/12/2016 01:15,27/12/2016 02:35,,0,27/12/2016 01:15,27/12/2016 02:35,0
179,27/12/2016 00:00,179DXB,DXB,WAW,A0WGB,27/12/2016 04:05,27/12/2016 10:20,,0,27/12/2016 04:05,27/12/2016 10:20,0
180,27/12/2016 00:00,180WAW,WAW,DXB,A0WGB,27/12/2016 12:25,27/12/2016 18:05,,0,27/12/2016 12:25,27/12/2016 18:05,0
807,27/12/2016 00:00,807DXB,DXB,MED,A0WGB,27/12/2016 21:15,28/12/2016 00:10,,0,27/12/2016 21:15,28/12/2016 00:10,0
25,27/12/2016 00:00,25DXB,DXB,GLA,A0WGC,27/12/2016 10:45,27/12/2016 19:00,,0,27/12/2016 10:45,27/12/2016 19:00,0
26,27/12/2016 00:00,26GLA,GLA,DXB,A0WGC,27/12/2016 20:50,28/12/2016 04:05,,0,27/12/2016 20:50,28/12/2016 04:05,0
651,27/12/2016 00:00,651CMB,CMB,DXB,A0WGC,27/12/2016 04:25,27/12/2016 09:00,,0,27/12/2016 04:25,27/12/2016 09:00,0
308,27/12/2016 00:00,308DXB,DXB,PEK,A0WGD,27/12/2016 07:10,27/12/2016 14:30,,0,27/12/2016 07:10,27/12/2016 14:30,0
309,27/12/2016 00:00,309PEK,PEK,DXB,A0WGD,27/12/2016 22:50,28/12/2016 07:40,,0,27/12/2016 22:50,28/12/2016 07:40,0
358,27/12/2016 00:00,358DXB,DXB,CGK,A0WGE,27/12/2016 07:00,27/12/2016 15:10,,0,27/12/2016 07:00,27/12/2016 15:10,0
359,27/12/2016 00:00,359CGK,CGK,DXB,A0WGE,27/12/2016 17:15,28/12/2016 01:30,,0,27/12/2016 17:15,28/12/2016 01:30,0
89,27/12/2016 00:00,89DXB,DXB,GVA,A0WGF,27/12/2016 04:40,27/12/2016 11:45,,0,27/12/2016 04:40,27/12/2016 11:45,0
90,27/12/2016 00:00,90GVA,GVA,DXB,A0WGF,27/12/2016 13:35,27/12/2016 20:05,,0,27/12/2016 13:35,27/12/2016 20:05,0
27,27/12/2016 00:00,27DXB,DXB,GLA,A0WGG,27/12/2016 03:20,27/12/2016 11:30,,0,27/12/2016 03:20,27/12/2016 11:30,0
28,27/12/2016 00:00,28GLA,GLA,DXB,A0WGG,27/12/2016 13:00,27/12/2016 20:30,,0,27/12/2016 13:00,27/12/2016 20:30,0
191,27/12/2016 00:00,191DXB,DXB,LIS,A0WGH,27/12/2016 03:25,27/12/2016 12:00,,0,27/12/2016 03:25,27/12/2016 12:00,0
192,27/12/2016 00:00,192LIS,LIS,DXB,A0WGH,27/12/2016 13:35,27/12/2016 21:15,,0,27/12/2016 13:35,27/12/2016 21:15,0
332,27/12/2016 00:00,332DXB,DXB,MNL,A0WGH,27/12/2016 23:50,28/12/2016 08:00,,0,27/12/2016 23:50,28/12/2016 08:00,0
725,27/12/2016 00:00,725DXB,DXB,DAR,A0WGI,27/12/2016 06:30,27/12/2016 12:00,,0,27/12/2016 06:30,27/12/2016 12:00,0
726,27/12/2016 00:00,726DAR,DAR,DXB,A0WGI,27/12/2016 13:30,27/12/2016 19:05,,0,27/12/2016 13:30,27/12/2016 19:05,0
854,27/12/2016 00:00,854KWI,KWI,DXB,A0WGI,27/12/2016 00:45,27/12/2016 02:30,,0,27/12/2016 00:45,27/12/2016 02:30,0
44,27/12/2016 00:00,44FRA,FRA,DXB,A0WGJ,27/12/2016 08:40,27/12/2016 15:00,,0,27/12/2016 08:40,27/12/2016 15:00,0
187,27/12/2016 00:00,187DXB,DXB,BCN,A0WGK,27/12/2016 11:40,27/12/2016 19:10,,0,27/12/2016 11:40,27/12/2016 19:10,0
188,27/12/2016 00:00,188BCN,BCN,DXB,A0WGK,27/12/2016 21:05,28/12/2016 03:50,,0,27/12/2016 21:05,28/12/2016 03:50,0
565,27/12/2016 00:00,565BLR,BLR,DXB,A0WGK,27/12/2016 04:55,27/12/2016 09:00,,0,27/12/2016 04:55,27/12/2016 09:00,0
368,27/12/2016 00:00,368DXB,DXB,CGK,A0WGL,27/12/2016 15:05,27/12/2016 23:10,,0,27/12/2016 15:05,27/12/2016 23:10,0
871,27/12/2016 00:00,871DXB,DXB,KWI,A0WGL,27/12/2016 08:00,27/12/2016 09:50,,0,27/12/2016 08:00,27/12/2016 09:50,0
872,27/12/2016 00:00,872KWI,KWI,DXB,A0WGL,27/12/2016 11:15,27/12/2016 12:55,,0,27/12/2016 11:15,27/12/2016 12:55,0
778,27/12/2016 00:00,778DXB,DXB,CPT,A0WGM,27/12/2016 06:50,27/12/2016 16:25,,0,27/12/2016 06:50,27/12/2016 16:25,0
779,27/12/2016 00:00,779CPT,CPT,DXB,A0WGM,27/12/2016 18:00,28/12/2016 03:35,,0,27/12/2016 18:00,28/12/2016 03:35,0
386,27/12/2016 00:00,386DXB,DXB,HKG,A0WGN,27/12/2016 15:10,27/12/2016 22:00,,0,27/12/2016 15:10,27/12/2016 22:00,0
387,27/12/2016 00:00,387HKG,HKG,DXB,A0WGN,27/12/2016 23:35,28/12/2016 08:35,,0,27/12/2016 23:35,28/12/2016 08:35,0
506,27/12/2016 00:00,506DXB,DXB,BOM,A0WGN,27/12/2016 05:35,27/12/2016 08:30,,0,27/12/2016 05:35,27/12/2016 08:30,0
507,27/12/2016 00:00,507BOM,BOM,DXB,A0WGN,27/12/2016 10:00,27/12/2016 13:20,,0,27/12/2016 10:00,27/12/2016 13:20,0
751,27/12/2016 00:00,751DXB,DXB,CMN,A0WGO,27/12/2016 03:35,27/12/2016 12:30,,0,27/12/2016 03:35,27/12/2016 12:30,0
752,27/12/2016 00:00,752CMN,CMN,DXB,A0WGO,27/12/2016 13:55,27/12/2016 21:30,,0,27/12/2016 13:55,27/12/2016 21:30,0
369,27/12/2016 00:00,369CGK,CGK,DXB,A0WGP,27/12/2016 00:45,27/12/2016 09:00,,0,27/12/2016 00:45,27/12/2016 09:00,0
388,27/12/2016 00:00,388DXB,DXB,RGN,A0WGP,27/12/2016 23:30,28/12/2016 04:45,,0,27/12/2016 23:30,28/12/2016 04:45,0
514,27/12/2016 00:00,514DXB,DXB,DEL,A0WGP,27/12/2016 11:10,27/12/2016 14:25,,0,27/12/2016 11:10,27/12/2016 14:25,0
515,27/12/2016 00:00,515DEL,DEL,DXB,A0WGP,27/12/2016 15:55,27/12/2016 19:55,,0,27/12/2016 15:55,27/12/2016 19:55,0
729,27/12/2016 00:00,729DXB,DXB,EBB,A0WGQ,27/12/2016 05:25,27/12/2016 10:50,,0,27/12/2016 05:25,27/12/2016 10:50,0
730,27/12/2016 00:00,730EBB,EBB,DXB,A0WGQ,27/12/2016 12:20,27/12/2016 17:35,,0,27/12/2016 12:20,27/12/2016 17:35,0
847,27/12/2016 00:00,847DXB,DXB,DOH,A0WGQ,27/12/2016 22:05,27/12/2016 23:20,,0,27/12/2016 22:05,27/12/2016 23:20,0
706,27/12/2016 00:00,706SEZ,SEZ,DXB,A0WGR,27/12/2016 04:35,27/12/2016 09:10,,0,27/12/2016 04:35,27/12/2016 09:10,0
866,27/12/2016 00:00,866DXB,DXB,MCT,A0WGR,27/12/2016 22:45,27/12/2016 23:55,,0,27/12/2016 22:45,27/12/2016 23:55,0
979,27/12/2016 00:00,979DXB,DXB,IKA,A0WGR,27/12/2016 12:10,27/12/2016 14:30,,0,27/12/2016 12:10,27/12/2016 14:30,0
980,27/12/2016 00:00,980IKA,IKA,DXB,A0WGR,27/12/2016 16:35,27/12/2016 18:50,,0,27/12/2016 16:35,27/12/2016 18:50,0
825,27/12/2016 00:00,825DXB,DXB,DMM,A0WGS,27/12/2016 12:00,27/12/2016 13:30,,0,27/12/2016 12:00,27/12/2016 13:30,0
826,27/12/2016 00:00,826DMM,DMM,DXB,A0WGS,27/12/2016 14:55,27/12/2016 16:20,,0,27/12/2016 14:55,27/12/2016 16:20,0
971,27/12/2016 00:00,971DXB,DXB,IKA,A0WGS,27/12/2016 03:50,27/12/2016 06:10,,0,27/12/2016 03:50,27/12/2016 06:10,0
972,27/12/2016 00:00,972IKA,IKA,DXB,A0WGS,27/12/2016 07:25,27/12/2016 09:35,,0,27/12/2016 07:25,27/12/2016 09:35,0
546,27/12/2016 00:00,546DXB,DXB,MAA,A0WGU,27/12/2016 10:45,27/12/2016 14:40,,0,27/12/2016 10:45,27/12/2016 14:40,0
547,27/12/2016 00:00,547MAA,MAA,DXB,A0WGU,27/12/2016 16:10,27/12/2016 20:45,,0,27/12/2016 16:10,27/12/2016 20:45,0
564,27/12/2016 00:00,564DXB,DXB,BLR,A0WGU,27/12/2016 23:40,28/12/2016 03:20,,0,27/12/2016 23:40,28/12/2016 03:20,0
657,27/12/2016 00:00,657MLE,MLE,DXB,A0WGU,27/12/2016 04:15,27/12/2016 08:25,,0,27/12/2016 04:15,27/12/2016 08:25,0
101,27/12/2016 00:00,101DXB,DXB,MXP,A0WGW,27/12/2016 23:45,28/12/2016 06:45,,0,27/12/2016 23:45,28/12/2016 06:45,0
723,27/12/2016 00:00,723DXB,DXB,ADD,A0WGW,27/12/2016 06:30,27/12/2016 10:45,,0,27/12/2016 06:30,27/12/2016 10:45,0
724,27/12/2016 00:00,724ADD,ADD,DXB,A0WGW,27/12/2016 12:40,27/12/2016 16:50,,0,27/12/2016 12:40,27/12/2016 16:50,0
135,27/12/2016 00:00,135DXB,DXB,VCE,A0WGX,27/12/2016 05:40,27/12/2016 12:20,,0,27/12/2016 05:40,27/12/2016 12:20,0
136,27/12/2016 00:00,136VCE,VCE,DXB,A0WGX,27/12/2016 14:25,27/12/2016 20:15,,0,27/12/2016 14:25,27/12/2016 20:15,0
338,27/12/2016 00:00,338DXB,DXB,CEB,A0WGX,27/12/2016 22:45,28/12/2016 07:35,,0,27/12/2016 22:45,28/12/2016 07:35,0
783,27/12/2016 00:00,783DXB,DXB,LOS,A0WGY,27/12/2016 06:30,27/12/2016 14:40,,0,27/12/2016 06:30,27/12/2016 14:40,0
784,27/12/2016 00:00,784LOS,LOS,DXB,A0WGY,27/12/2016 17:35,28/12/2016 01:05,,0,27/12/2016 17:35,28/12/2016 01:05,0
312,27/12/2016 00:00,312DXB,DXB,HND,A0WIG,27/12/2016 04:35,27/12/2016 13:45,,0,27/12/2016 04:35,27/12/2016 13:45,0
313,27/12/2016 00:00,313HND,HND,DXB,A0WIG,27/12/2016 15:30,28/12/2016 03:20,,0,27/12/2016 15:30,28/12/2016 03:20,0
213,27/12/2016 00:00,213DXB,DXB,FLL,A0WIH,27/12/2016 23:30,28/12/2016 15:55,,0,27/12/2016 23:30,28/12/2016 15:55,0
833,27/12/2016 00:00,833DXB,DXB,BAH,A0WIH,27/12/2016 17:15,27/12/2016 18:30,,0,27/12/2016 17:15,27/12/2016 18:30,0
834,27/12/2016 00:00,834BAH,BAH,DXB,A0WIH,27/12/2016 19:50,27/12/2016 21:15,,0,27/12/2016 19:50,27/12/2016 21:15,0
943,27/12/2016 00:00,943DXB,DXB,BGW,A0WIH,27/12/2016 08:45,27/12/2016 11:15,,0,27/12/2016 08:45,27/12/2016 11:15,0
944,27/12/2016 00:00,944BGW,BGW,DXB,A0WIH,27/12/2016 12:50,27/12/2016 15:10,,0,27/12/2016 12:50,27/12/2016 15:10,0
877,27/12/2016 00:00,877DXB,DXB,DOH,A0WIJ,27/12/2016 09:05,27/12/2016 10:20,,0,27/12/2016 09:05,27/12/2016 10:20,0
878,27/12/2016 00:00,878DOH,DOH,DXB,A0WIJ,27/12/2016 11:50,27/12/2016 13:00,,0,27/12/2016 11:50,27/12/2016 13:00,0
901,27/12/2016 00:00,901DXB,DXB,AMM,A0WIK,27/12/2016 04:00,27/12/2016 07:40,,0,27/12/2016 04:00,27/12/2016 07:40,0
902,27/12/2016 00:00,902AMM,AMM,DXB,A0WIK,27/12/2016 09:15,27/12/2016 12:05,,0,27/12/2016 09:15,27/12/2016 12:05,0
905,27/12/2016 00:00,905DXB,DXB,AMM,A0WIK,27/12/2016 18:00,27/12/2016 21:40,,0,27/12/2016 18:00,27/12/2016 21:40,0
906,27/12/2016 00:00,906AMM,AMM,DXB,A0WIK,27/12/2016 23:55,28/12/2016 02:45,,0,27/12/2016 23:55,28/12/2016 02:45,0
326,27/12/2016 00:00,326DXB,DXB,INC,A0WIO,27/12/2016 22:50,28/12/2016 05:45,,0,27/12/2016 22:50,28/12/2016 05:45,0
508,27/12/2016 00:00,508DXB,DXB,BOM,A0WIO,27/12/2016 12:00,27/12/2016 15:05,,0,27/12/2016 12:00,27/12/2016 15:05,0
509,27/12/2016 00:00,509BOM,BOM,DXB,A0WIO,27/12/2016 16:30,27/12/2016 19:55,,0,27/12/2016 16:30,27/12/2016 19:55,0
214,27/12/2016 00:00,214FLL,FLL,DXB,A0WIR,27/12/2016 01:20,27/12/2016 15:40,,0,27/12/2016 01:20,27/12/2016 15:40,0
538,27/12/2016 00:00,538DXB,DXB,AMD,A0WIR,27/12/2016 19:00,27/12/2016 21:30,,0,27/12/2016 19:00,27/12/2016 21:30,0
539,27/12/2016 00:00,539AMD,AMD,DXB,A0WIR,27/12/2016 22:55,28/12/2016 02:10,,0,27/12/2016 22:55,28/12/2016 02:10,0
327,27/12/2016 00:00,327CGO,CGO,INC,A0WIU,27/12/2016 12:55,27/12/2016 14:35,,0,27/12/2016 12:55,27/12/2016 14:35,0
327,27/12/2016 00:00,327INC,INC,DXB,A0WIU,27/12/2016 16:20,28/12/2016 00:30,,0,27/12/2016 16:20,28/12/2016 00:30,0
787,27/12/2016 00:00,787DXB,DXB,ACC,A0WIW,27/12/2016 03:35,27/12/2016 12:05,,0,27/12/2016 03:35,27/12/2016 12:05,0
787,27/12/2016 00:00,787ACC,ACC,ABJ,A0WIW,27/12/2016 13:25,27/12/2016 14:25,,0,27/12/2016 13:25,27/12/2016 14:25,0
788,27/12/2016 00:00,788ABJ,ABJ,ACC,A0WIW,27/12/2016 16:05,27/12/2016 17:10,,0,27/12/2016 16:05,27/12/2016 17:10,0
788,27/12/2016 00:00,788ACC,ACC,DXB,A0WIW,27/12/2016 18:30,28/12/2016 01:55,,0,27/12/2016 18:30,28/12/2016 01:55,0
848,27/12/2016 00:00,848DOH,DOH,DXB,A0WIW,27/12/2016 00:40,27/12/2016 01:55,,0,27/12/2016 00:40,27/12/2016 01:55,0
406,27/12/2016 00:00,406DXB,DXB,MEL,A0WLA,27/12/2016 06:10,27/12/2016 19:30,,0,27/12/2016 06:10,27/12/2016 19:30,0
406,27/12/2016 00:00,406MEL,MEL,AKL,A0WLA,27/12/2016 21:10,28/12/2016 00:45,,0,27/12/2016 21:10,28/12/2016 00:45,0
206,27/12/2016 00:00,206JFK,JFK,MXP,A0WLC,27/12/2016 03:20,27/12/2016 10:55,,0,27/12/2016 03:20,27/12/2016 10:55,0
206,27/12/2016 00:00,206MXP,MXP,DXB,A0WLC,27/12/2016 12:40,27/12/2016 18:45,,0,27/12/2016 12:40,27/12/2016 18:45,0
215,27/12/2016 00:00,215DXB,DXB,LAX,A0WLD,27/12/2016 04:30,27/12/2016 20:45,,0,27/12/2016 04:30,27/12/2016 20:45,0
216,27/12/2016 00:00,216LAX,LAX,DXB,A0WLD,27/12/2016 23:35,28/12/2016 15:30,,0,27/12/2016 23:35,28/12/2016 15:30,0
218,27/12/2016 00:00,218LAX,LAX,DXB,A0WLE,27/12/2016 05:30,27/12/2016 21:30,,0,27/12/2016 05:30,27/12/2016 21:30,0
323,27/12/2016 00:00,323ICN,ICN,DXB,A0WLF,27/12/2016 14:50,28/12/2016 01:00,,0,27/12/2016 14:50,28/12/2016 01:00,0
380,27/12/2016 00:00,380DXB,DXB,HKG,A0WLG,27/12/2016 06:05,27/12/2016 13:05,,0,27/12/2016 06:05,27/12/2016 13:05,0
381,27/12/2016 00:00,381HKG,HKG,DXB,A0WLG,27/12/2016 16:35,28/12/2016 01:35,,0,27/12/2016 16:35,28/12/2016 01:35,0
207,27/12/2016 00:00,207DXB,DXB,JFK,A0WLH,27/12/2016 11:00,28/12/2016 01:40,,0,27/12/2016 11:00,28/12/2016 01:40,0
202,27/12/2016 00:00,202JFK,JFK,DXB,A0WLI,27/12/2016 04:00,27/12/2016 16:15,,0,27/12/2016 04:00,27/12/2016 16:15,0
420,27/12/2016 00:00,420DXB,DXB,PER,A0WLI,27/12/2016 23:00,28/12/2016 09:35,,0,27/12/2016 23:00,28/12/2016 09:35,0
139,27/12/2016 00:00,139DXB,DXB,PRG,A0WLJ,27/12/2016 04:55,27/12/2016 11:40,,0,27/12/2016 04:55,27/12/2016 11:40,0
140,27/12/2016 00:00,140PRG,PRG,DXB,A0WLJ,27/12/2016 14:15,27/12/2016 20:25,,0,27/12/2016 14:15,27/12/2016 20:25,0
354,27/12/2016 00:00,354DXB,DXB,SIN,A0WLJ,27/12/2016 23:15,28/12/2016 06:40,,0,27/12/2016 23:15,28/12/2016 06:40,0
355,27/12/2016 00:00,355SIN,SIN,DXB,A0WLL,27/12/2016 13:00,27/12/2016 21:00,,0,27/12/2016 13:00,27/12/2016 21:00,0
203,27/12/2016 00:00,203DXB,DXB,JFK,A0WLM,27/12/2016 22:35,28/12/2016 13:15,,0,27/12/2016 22:35,28/12/2016 13:15,0
407,27/12/2016 00:00,407AKL,AKL,MEL,A0WLN,27/12/2016 05:50,27/12/2016 09:50,,0,27/12/2016 05:50,27/12/2016 09:50,0
407,27/12/2016 00:00,407MEL,MEL,DXB,A0WLN,27/12/2016 11:30,28/12/2016 01:35,,0,27/12/2016 11:30,28/12/2016 01:35,0
185,27/12/2016 00:00,185DXB,DXB,BCN,A0WLO,27/12/2016 03:50,27/12/2016 11:25,,0,27/12/2016 03:50,27/12/2016 11:25,0
186,27/12/2016 00:00,186BCN,BCN,DXB,A0WLO,27/12/2016 13:50,27/12/2016 20:35,,0,27/12/2016 13:50,27/12/2016 20:35,0
7,27/12/2016 00:00,7DXB,DXB,LHR,A0WLP,27/12/2016 23:10,28/12/2016 07:10,,0,27/12/2016 23:10,28/12/2016 07:10,0
39,27/12/2016 00:00,39DXB,DXB,BHX,A0WLP,27/12/2016 03:25,27/12/2016 11:25,,0,27/12/2016 03:25,27/12/2016 11:25,0
40,27/12/2016 00:00,40BHX,BHX,DXB,A0WLP,27/12/2016 13:30,27/12/2016 20:35,,0,27/12/2016 13:30,27/12/2016 20:35,0
3,27/12/2016 00:00,3DXB,DXB,LHR,A0WLQ,27/12/2016 10:30,27/12/2016 18:20,,0,27/12/2016 10:30,27/12/2016 18:20,0
4,27/12/2016 00:00,4LHR,LHR,DXB,A0WLQ,27/12/2016 20:20,28/12/2016 03:05,,0,27/12/2016 20:20,28/12/2016 03:05,0
307,27/12/2016 00:00,307PEK,PEK,DXB,A0WLR,27/12/2016 15:40,28/12/2016 00:20,,0,27/12/2016 15:40,28/12/2016 00:20,0
29,27/12/2016 00:00,29DXB,DXB,LHR,A0WLS,27/12/2016 05:40,27/12/2016 13:50,,0,27/12/2016 05:40,27/12/2016 13:50,0
30,27/12/2016 00:00,30LHR,LHR,DXB,A0WLS,27/12/2016 16:15,27/12/2016 23:00,,0,27/12/2016 16:15,27/12/2016 23:00,0
57,27/12/2016 00:00,57DXB,DXB,DUS,A0WLT,27/12/2016 10:40,27/12/2016 17:55,,0,27/12/2016 10:40,27/12/2016 17:55,0
58,27/12/2016 00:00,58DUS,DUS,DXB,A0WLT,27/12/2016 19:45,28/12/2016 02:15,,0,27/12/2016 19:45,28/12/2016 02:15,0
372,27/12/2016 00:00,372DXB,DXB,BKK,A0WLU,27/12/2016 05:35,27/12/2016 11:40,,0,27/12/2016 05:35,27/12/2016 11:40,0
373,27/12/2016 00:00,373BKK,BKK,DXB,A0WLU,27/12/2016 13:35,27/12/2016 20:50,,0,27/12/2016 13:35,27/12/2016 20:50,0
384,27/12/2016 00:00,384DXB,DXB,BKK,A0WLU,27/12/2016 23:05,28/12/2016 05:05,,0,27/12/2016 23:05,28/12/2016 05:05,0
703,27/12/2016 00:00,703DXB,DXB,MRU,A0WLV,27/12/2016 06:15,27/12/2016 12:55,,0,27/12/2016 06:15,27/12/2016 12:55,0
704,27/12/2016 00:00,704MRU,MRU,DXB,A0WLV,27/12/2016 19:00,28/12/2016 01:40,,0,27/12/2016 19:00,28/12/2016 01:40,0
149,27/12/2016 00:00,149DXB,DXB,AMS,A0WLW,27/12/2016 11:15,27/12/2016 19:00,,0,27/12/2016 11:15,27/12/2016 19:00,0
150,27/12/2016 00:00,150AMS,AMS,DXB,A0WLW,27/12/2016 21:00,28/12/2016 03:35,,0,27/12/2016 21:00,28/12/2016 03:35,0
12,27/12/2016 00:00,12LGW,LGW,DXB,A0WLX,27/12/2016 09:40,27/12/2016 16:35,,0,27/12/2016 09:40,27/12/2016 16:35,0
374,27/12/2016 00:00,374DXB,DXB,BKK,A0WLX,27/12/2016 18:35,28/12/2016 00:35,,0,27/12/2016 18:35,28/12/2016 00:35,0
449,27/12/2016 00:00,449AKL,AKL,DXB,A0WLY,27/12/2016 08:15,28/12/2016 01:40,,0,27/12/2016 08:15,28/12/2016 01:40,0
53,27/12/2016 00:00,53DXB,DXB,MUC,A0WLZ,27/12/2016 23:20,28/12/2016 06:10,,0,27/12/2016 23:20,28/12/2016 06:10,0
127,27/12/2016 00:00,127DXB,DXB,VIE,A0WLZ,27/12/2016 05:00,27/12/2016 11:25,,0,27/12/2016 05:00,27/12/2016 11:25,0
128,27/12/2016 00:00,128VIE,VIE,DXB,A0WLZ,27/12/2016 13:55,27/12/2016 19:35,,0,27/12/2016 13:55,27/12/2016 19:35,0
219,27/12/2016 00:00,219DXB,DXB,MCO,A0WMA,27/12/2016 22:50,28/12/2016 15:10,,0,27/12/2016 22:50,28/12/2016 15:10,0
862,27/12/2016 00:00,862DXB,DXB,MCT,A0WMA,27/12/2016 04:30,27/12/2016 05:45,,0,27/12/2016 04:30,27/12/2016 05:45,0
863,27/12/2016 00:00,863MCT,MCT,DXB,A0WMA,27/12/2016 06:50,27/12/2016 07:55,,0,27/12/2016 06:50,27/12/2016 07:55,0
923,27/12/2016 00:00,923DXB,DXB,CAI,A0WMA,27/12/2016 11:00,27/12/2016 15:15,,0,27/12/2016 11:00,27/12/2016 15:15,0
924,27/12/2016 00:00,924CAI,CAI,DXB,A0WMA,27/12/2016 16:55,27/12/2016 20:35,,0,27/12/2016 16:55,27/12/2016 20:35,0
568,27/12/2016 00:00,568DXB,DXB,BLR,A0WMB,27/12/2016 17:50,27/12/2016 21:25,,0,27/12/2016 17:50,27/12/2016 21:25,0
569,27/12/2016 00:00,569BLR,BLR,DXB,A0WMB,27/12/2016 22:50,28/12/2016 02:50,,0,27/12/2016 22:50,28/12/2016 02:50,0
640,27/12/2016 00:00,640DXB,DXB,KBL,A0WMB,27/12/2016 05:55,27/12/2016 08:45,,0,27/12/2016 05:55,27/12/2016 08:45,0
641,27/12/2016 00:00,641KBL,KBL,DXB,A0WMB,27/12/2016 12:00,27/12/2016 15:05,,0,27/12/2016 12:00,27/12/2016 15:05,0
105,27/12/2016 00:00,105DXB,DXB,ATH,A0WMC,27/12/2016 05:50,27/12/2016 11:15,,0,27/12/2016 05:50,27/12/2016 11:15,0
106,27/12/2016 00:00,106ATH,ATH,DXB,A0WMC,27/12/2016 13:25,27/12/2016 18:05,,0,27/12/2016 13:25,27/12/2016 18:05,0
853,27/12/2016 00:00,853DXB,DXB,KWI,A0WMC,27/12/2016 21:40,27/12/2016 23:30,,0,27/12/2016 21:40,27/12/2016 23:30,0
713,27/12/2016 00:00,713DXB,DXB,LUN,A0WMD,27/12/2016 05:25,27/12/2016 12:40,,0,27/12/2016 05:25,27/12/2016 12:40,0
713,27/12/2016 00:00,713LUN,LUN,HRE,A0WMD,27/12/2016 14:10,27/12/2016 15:15,,0,27/12/2016 14:10,27/12/2016 15:15,0
714,27/12/2016 00:00,714HRE,HRE,LUN,A0WMD,27/12/2016 17:00,27/12/2016 18:05,,0,27/12/2016 17:00,27/12/2016 18:05,0
714,27/12/2016 00:00,714LUN,LUN,DXB,A0WMD,27/12/2016 19:35,28/12/2016 02:40,,0,27/12/2016 19:35,28/12/2016 02:40,0
542,27/12/2016 00:00,542DXB,DXB,MAA,A0WME,27/12/2016 17:00,27/12/2016 20:45,,0,27/12/2016 17:00,27/12/2016 20:45,0
543,27/12/2016 00:00,543MAA,MAA,DXB,A0WME,27/12/2016 22:00,28/12/2016 02:20,,0,27/12/2016 22:00,28/12/2016 02:20,0
927,27/12/2016 00:00,927DXB,DXB,CAI,A0WME,27/12/2016 04:15,27/12/2016 08:25,,0,27/12/2016 04:15,27/12/2016 08:25,0
928,27/12/2016 00:00,928CAI,CAI,DXB,A0WME,27/12/2016 10:15,27/12/2016 13:45,,0,27/12/2016 10:15,27/12/2016 13:45,0
763,27/12/2016 00:00,763DXB,DXB,JNB,A0WMF,27/12/2016 06:05,27/12/2016 14:20,,0,27/12/2016 06:05,27/12/2016 14:20,0
764,27/12/2016 00:00,764JNB,JNB,DXB,A0WMF,27/12/2016 17:05,28/12/2016 01:05,,0,27/12/2016 17:05,28/12/2016 01:05,0
220,27/12/2016 00:00,220MCO,MCO,DXB,A0WMG,27/12/2016 18:30,28/12/2016 08:20,,0,27/12/2016 18:30,28/12/2016 08:20,0
356,27/12/2016 00:00,356DXB,DXB,CGK,A0WMH,27/12/2016 00:35,27/12/2016 08:45,,0,27/12/2016 00:35,27/12/2016 08:45,0
357,27/12/2016 00:00,357CGK,CGK,DXB,A0WMH,27/12/2016 10:45,27/12/2016 19:15,,0,27/12/2016 10:45,27/12/2016 19:15,0
61,27/12/2016 00:00,61DXB,DXB,HAM,A0WMI,27/12/2016 11:00,27/12/2016 18:05,,0,27/12/2016 11:00,27/12/2016 18:05,0
62,27/12/2016 00:00,62HAM,HAM,DXB,A0WMI,27/12/2016 20:00,28/12/2016 02:15,,0,27/12/2016 20:00,28/12/2016 02:15,0
