,flt_id,fltNum,depStn,arrStn,utcSTD,utcSTA,cancelled,utcEstOUT,utcEstIN,utcATD,utcATA,first,business,coach,ac_registration,new_flt_id
128,FL-EK-0434-20161228-DXB-BNE-0,434,DXB,BNE,2016-12-28 06:25:00,2016-12-28 20:40:00,False,2016-12-28 06:25:00,2016-12-28 20:40:00,,,5,51,339,A0WFZ,20161228
129,FL-EK-0228-20161228-SEA-DXB-0,228,SEA,DXB,2016-12-28 17:00:00,2016-12-29 07:30:00,False,2016-12-28 17:00:00,2016-12-29 07:30:00,,,3,12,256,A0WDT,20161228
130,FL-EK-0979-20161227-DXB-IKA-0,979,DXB,IKA,2016-12-27 12:10:00,2016-12-27 14:30:00,False,2016-12-27 12:10:00,2016-12-27 14:30:00,,,0,6,141,A0WGR,20161227
131,FL-EK-0414-20161229-DXB-SYD-0,414,DXB,SYD,2016-12-29 21:55:00,2016-12-30 11:30:00,False,2016-12-29 21:55:00,2016-12-30 11:30:00,,,7,72,373,A0WFJ,20161229
132,FL-EK-0923-20161229-DXB-CAI-0,923,DXB,CAI,2016-12-29 11:00:00,2016-12-29 15:15:00,False,2016-12-29 11:00:00,2016-12-29 15:15:00,,,5,31,288,A0WCH,20161229
133,FL-EK-0771-20161228-CPT-DXB-0,771,CPT,DXB,2016-12-28 16:15:00,2016-12-29 01:45:00,False,2016-12-28 16:15:00,2016-12-29 01:45:00,,,0,35,348,A0WCI,20161228
134,FL-EK-0852-20161231-DOH-DXB-0,852,DOH,DXB,2016-12-31 08:50:00,2016-12-31 09:55:00,False,2016-12-31 08:50:00,2016-12-31 09:55:00,,,0,3,154,A0WIJ,20161231
135,FL-EK-0150-20161230-AMS-DXB-0,150,AMS,DXB,2016-12-30 21:00:00,2016-12-31 03:35:00,False,2016-12-30 21:00:00,2016-12-31 03:35:00,,,14,66,414,A0WLU,20161230
136,FL-EK-0858-20161228-KWI-DXB-0,858,KWI,DXB,2016-12-28 14:45:00,2016-12-28 16:30:00,False,2016-12-28 14:45:00,2016-12-28 16:30:00,,,10,38,369,A0WLC,20161228
137,FL-EK-0819-20161227-DXB-RUH-0,819,DXB,RUH,2016-12-27 03:00:00,2016-12-27 05:00:00,False,2016-12-27 03:00:00,2016-12-27 05:00:00,27/12/2016 03:00,27/12/2016 05:00,1,16,122,A0WWX,20161227
138,FL-EK-0237-20161228-DXB-BOS-0,237,DXB,BOS,2016-12-28 04:40:00,2016-12-28 19:00:00,False,2016-12-28 04:40:00,2016-12-28 19:00:00,,,2,14,234,A0WDA,20161228
139,FL-EK-0778-20161230-DXB-CPT-0,778,DXB,CPT,2016-12-30 06:50:00,2016-12-30 16:25:00,False,2016-12-30 06:50:00,2016-12-30 16:25:00,,,0,30,318,A0WGC,20161230
140,FL-EK-0127-20161230-DXB-VIE-0,127,DXB,VIE,2016-12-30 05:00:00,2016-12-30 11:25:00,False,2016-12-30 05:00:00,2016-12-30 11:25:00,,,3,20,157,A0WNW,20161230
141,FL-EK-0412-20161230-DXB-SYD-0,412,DXB,SYD,2016-12-30 06:15:00,2016-12-30 20:00:00,False,2016-12-30 06:15:00,2016-12-30 20:00:00,,,5,64,317,A0WNO,20161230
142,FL-EK-0853-20161229-DXB-KWI-0,853,DXB,KWI,2016-12-29 21:40:00,2016-12-29 23:30:00,False,2016-12-29 21:40:00,2016-12-29 23:30:00,,,0,9,92,A0WMI,20161229
143,FL-EK-0348-20161229-CMB-SIN-0,348,CMB,SIN,2016-12-29 09:15:00,2016-12-29 13:05:00,False,2016-12-29 09:15:00,2016-12-29 13:05:00,,,5,29,155,A0WWB,20161229
144,FL-EK-0859-20161229-DXB-KWI-0,859,DXB,KWI,2016-12-29 16:50:00,2016-12-29 18:40:00,False,2016-12-29 16:50:00,2016-12-29 18:40:00,,,3,25,210,A0WDX,20161229
145,FL-EK-0367-20161231-TPE-DXB-0,367,TPE,DXB,2016-12-31 15:45:00,2017-01-01 01:45:00,False,2016-12-31 15:45:00,2017-01-01 01:45:00,,,0,11,126,A0WLR,20161231
146,FL-EK-0848-20161231-DOH-DXB-0,848,DOH,DXB,2016-12-31 00:40:00,2016-12-31 01:55:00,False,2016-12-31 00:40:00,2016-12-31 01:55:00,,,1,5,187,A0WMT,20161231
147,FL-EK-0398-20161231-DXB-DPS-0,398,DXB,DPS,2016-12-31 04:55:00,2016-12-31 14:00:00,False,2016-12-31 04:55:00,2016-12-31 14:00:00,,,0,28,294,A0WWP,20161231
148,FL-EK-0648-20161231-DXB-CMB-0,648,DXB,CMB,2016-12-31 10:20:00,2016-12-31 14:50:00,False,2016-12-31 10:20:00,2016-12-31 14:50:00,,,5,7,282,A0WDW,20161231
149,FL-EK-0375-20161229-BKK-DXB-0,375,BKK,DXB,2016-12-29 02:30:00,2016-12-29 09:15:00,False,2016-12-29 02:30:00,2016-12-29 09:15:00,,,12,62,420,A0WFF,20161229
150,FL-EK-0018-20161231-MAN-DXB-0,18,MAN,DXB,2016-12-31 13:10:00,2016-12-31 20:25:00,False,2016-12-31 13:10:00,2016-12-31 20:25:00,,,13,76,411,A0WLW,20161231
151,FL-EK-0334-20161231-DXB-MNL-0,334,DXB,MNL,2016-12-31 04:40:00,2016-12-31 12:35:00,False,2016-12-31 04:40:00,2016-12-31 12:35:00,,,0,30,378,A0WWV,20161231
152,FL-EK-0030-20161230-LHR-DXB-0,30,LHR,DXB,2016-12-30 16:15:00,2016-12-30 23:00:00,False,2016-12-30 16:15:00,2016-12-30 23:00:00,,,13,72,407,A0WLX,20161230
153,FL-EK-0334-20161227-DXB-MNL-0,334,DXB,MNL,2016-12-27 06:20:00,2016-12-27 14:30:00,False,2016-12-27 07:10:00,2016-12-27 15:20:00,27/12/2016 06:20,,0,37,391,A0WDV,20161227
154,FL-EK-0148-20161231-AMS-DXB-0,148,AMS,DXB,2016-12-31 13:30:00,2016-12-31 20:15:00,False,2016-12-31 13:30:00,2016-12-31 20:15:00,,,4,41,320,A0WVZ,20161231
155,FL-EK-0383-20161231-HKG-DXB-0,383,HKG,DXB,2016-12-31 09:55:00,2016-12-31 19:05:00,False,2016-12-31 09:55:00,2016-12-31 19:05:00,,,1,23,107,A0WFE,20161231
156,FL-EK-0719-20161231-DXB-NBO-0,719,DXB,NBO,2016-12-31 06:35:00,2016-12-31 11:45:00,False,2016-12-31 06:35:00,2016-12-31 11:45:00,,,7,24,244,A0WGE,20161231
157,FL-EK-0098-20161228-FCO-DXB-0,98,FCO,DXB,2016-12-28 13:55:00,2016-12-28 19:50:00,False,2016-12-28 13:55:00,2016-12-28 19:50:00,,,9,73,419,A0WNO,20161228
158,FL-EK-0659-20161228-MLE-DXB-0,659,MLE,DXB,2016-12-28 06:10:00,2016-12-28 10:20:00,False,2016-12-28 06:10:00,2016-12-28 10:20:00,,,9,36,230,A0WBI,20161228
159,FL-EK-0849-20161228-DXB-DOH-0,849,DXB,DOH,2016-12-28 12:50:00,2016-12-28 14:00:00,False,2016-12-28 12:50:00,2016-12-28 14:00:00,,,2,19,186,A0WDN,20161228
160,FL-EK-0002-20161228-LHR-DXB-0,2,LHR,DXB,2016-12-28 13:40:00,2016-12-28 20:40:00,False,2016-12-28 13:40:00,2016-12-28 20:40:00,,,14,75,419,A0WLS,20161228
161,FL-EK-0514-20161230-DXB-DEL-0,514,DXB,DEL,2016-12-30 11:10:00,2016-12-30 14:25:00,False,2016-12-30 11:10:00,2016-12-30 14:25:00,,,2,29,264,A0WGN,20161230
162,FL-EK-0649-20161231-CMB-DXB-0,649,CMB,DXB,2016-12-31 16:35:00,2016-12-31 21:05:00,False,2016-12-31 16:35:00,2016-12-31 21:05:00,,,0,38,247,A0WDW,20161231
163,FL-EK-0818-20161231-RUH-DXB-0,818,RUH,DXB,2016-12-31 18:15:00,2016-12-31 20:25:00,False,2016-12-31 18:15:00,2016-12-31 20:25:00,,,0,11,191,A0WBB,20161231
164,FL-EK-0105-20161227-DXB-ATH-0,105,DXB,ATH,2016-12-27 05:50:00,2016-12-27 11:15:00,False,2016-12-27 07:15:00,2016-12-27 12:40:00,27/12/2016 05:50,27/12/2016 11:15,1,34,263,A0WMC,20161227
165,FL-EK-0538-20161230-DXB-AMD-0,538,DXB,AMD,2016-12-30 19:00:00,2016-12-30 21:30:00,False,2016-12-30 19:00:00,2016-12-30 21:30:00,,,1,22,216,A0WIJ,20161230
166,FL-EK-0141-20161231-DXB-MAD-0,141,DXB,MAD,2016-12-31 03:25:00,2016-12-31 11:40:00,False,2016-12-31 03:25:00,2016-12-31 11:40:00,,,1,19,331,A0WVE,20161231
167,FL-EK-0978-20161228-IKA-DXB-0,978,IKA,DXB,2016-12-28 21:25:00,2016-12-28 23:45:00,False,2016-12-28 21:25:00,2016-12-28 23:45:00,,,0,23,77,A0WWN,20161228
168,FL-EK-0855-20161230-DXB-KWI-0,855,DXB,KWI,2016-12-30 03:45:00,2016-12-30 05:40:00,False,2016-12-30 03:45:00,2016-12-30 05:40:00,,,1,20,137,A0WBX,20161230
169,FL-EK-0903-20161228-DXB-AMM-0,903,DXB,AMM,2016-12-28 10:05:00,2016-12-28 13:30:00,False,2016-12-28 10:05:00,2016-12-28 13:30:00,,,3,15,127,A0WWI,20161228
170,FL-EK-0435-20161231-AKL-BNE-0,435,AKL,BNE,2016-12-31 05:10:00,2016-12-31 09:00:00,False,2016-12-31 05:10:00,2016-12-31 09:00:00,,,3,10,150,A0WLB,20161231
171,FL-EK-0335-20161230-MNL-DXB-0,335,MNL,DXB,2016-12-30 16:20:00,2016-12-31 01:35:00,False,2016-12-30 16:20:00,2016-12-31 01:35:00,,,0,6,233,A0WCP,20161230
172,FL-EK-0946-20161230-BSR-DXB-0,946,BSR,DXB,2016-12-30 07:30:00,2016-12-30 09:15:00,False,2016-12-30 07:30:00,2016-12-30 09:15:00,,,8,41,129,A0WCD,20161230
173,FL-EK-0958-20161229-BEY-DXB-0,958,BEY,DXB,2016-12-29 09:45:00,2016-12-29 13:50:00,False,2016-12-29 09:45:00,2016-12-29 13:50:00,,,7,39,297,A0WWF,20161229
174,FL-EK-0348-20161231-DXB-CMB-0,348,DXB,CMB,2016-12-31 03:45:00,2016-12-31 08:00:00,False,2016-12-31 03:45:00,2016-12-31 08:00:00,,,0,16,338,A0WGH,20161231
175,FL-EK-0356-20161231-DXB-CGK-0,356,DXB,CGK,2016-12-31 00:35:00,2016-12-31 08:45:00,False,2016-12-31 00:35:00,2016-12-31 08:45:00,,,0,10,314,A0WWJ,20161231
176,FL-EK-0815-20161229-DXB-RUH-0,815,DXB,RUH,2016-12-29 21:25:00,2016-12-29 23:25:00,False,2016-12-29 21:25:00,2016-12-29 23:25:00,,,0,10,120,A0WGP,20161229
177,FL-EK-0787-20161229-ACC-ABJ-0,787,ACC,ABJ,2016-12-29 13:25:00,2016-12-29 14:25:00,False,2016-12-29 13:25:00,2016-12-29 14:25:00,,,0,1,15,A0WMU,20161229
178,FL-EK-0125-20161228-DXB-VIE-0,125,DXB,VIE,2016-12-28 12:50:00,2016-12-28 19:00:00,False,2016-12-28 12:50:00,2016-12-28 19:00:00,,,1,11,126,A0WGY,20161228
179,FL-EK-0372-20161231-DXB-BKK-0,372,DXB,BKK,2016-12-31 05:35:00,2016-12-31 11:40:00,False,2016-12-31 05:35:00,2016-12-31 11:40:00,,,4,54,422,A0WFN,20161231
180,FL-EK-0905-20161231-DXB-AMM-0,905,DXB,AMM,2016-12-31 18:00:00,2016-12-31 21:40:00,False,2016-12-31 18:00:00,2016-12-31 21:40:00,,,0,7,72,A0WWB,20161231
181,FL-EK-0866-20161229-DXB-MCT-0,866,DXB,MCT,2016-12-29 22:45:00,2016-12-29 23:55:00,False,2016-12-29 22:45:00,2016-12-29 23:55:00,,,0,16,167,A0WWG,20161229
182,FL-EK-0334-20161230-DXB-MNL-0,334,DXB,MNL,2016-12-30 06:20:00,2016-12-30 14:30:00,False,2016-12-30 06:20:00,2016-12-30 14:30:00,,,0,39,374,A0WCP,20161230
183,FL-EK-0215-20161228-DXB-LAX-0,215,DXB,LAX,2016-12-28 04:30:00,2016-12-28 20:45:00,False,2016-12-28 04:30:00,2016-12-28 20:45:00,,,2,50,386,A0WVO,20161228
184,FL-EK-0057-20161229-DXB-DUS-0,57,DXB,DUS,2016-12-29 10:40:00,2016-12-29 17:55:00,False,2016-12-29 10:40:00,2016-12-29 17:55:00,,,0,15,227,A0WNW,20161229
185,FL-EK-0158-20161228-ARN-DXB-0,158,ARN,DXB,2016-12-28 12:35:00,2016-12-28 18:55:00,False,2016-12-28 12:35:00,2016-12-28 18:55:00,,,0,42,376,A0WWV,20161228
186,FL-EK-0089-20161228-DXB-GVA-0,89,DXB,GVA,2016-12-28 04:40:00,2016-12-28 11:45:00,False,2016-12-28 04:40:00,2016-12-28 11:45:00,,,1,19,123,A0WGF,20161228
187,FL-EK-0354-20161229-DXB-SIN-0,354,DXB,SIN,2016-12-29 23:15:00,2016-12-30 06:40:00,False,2016-12-29 23:15:00,2016-12-30 06:40:00,,,3,65,338,A0WFS,20161229
188,FL-EK-0605-20161231-KHI-DXB-0,605,KHI,DXB,2016-12-31 00:30:00,2016-12-31 02:55:00,False,2016-12-31 00:30:00,2016-12-31 02:55:00,,,0,31,295,A0WMZ,20161231
189,FL-EK-0349-20161231-CMB-DXB-0,349,CMB,DXB,2016-12-31 21:25:00,2017-01-01 01:55:00,False,2016-12-31 21:25:00,2017-01-01 01:55:00,,,0,13,258,A0WGH,20161231
190,FL-EK-0947-20161227-DXB-BSR-0,947,DXB,BSR,2016-12-27 09:55:00,2016-12-27 11:50:00,False,2016-12-27 09:55:00,2016-12-27 11:50:00,27/12/2016 09:55,,0,18,39,A0WMW,20161227
191,FL-EK-0050-20161230-MUC-DXB-0,50,MUC,DXB,2016-12-30 13:30:00,2016-12-30 19:25:00,False,2016-12-30 13:30:00,2016-12-30 19:25:00,,,13,73,416,A0WFF,20161230
192,FL-EK-0818-20161230-RUH-DXB-0,818,RUH,DXB,2016-12-30 18:15:00,2016-12-30 20:25:00,False,2016-12-30 18:15:00,2016-12-30 20:25:00,,,2,21,296,A0WGI,20161230
193,FL-EK-0188-20161231-BCN-DXB-0,188,BCN,DXB,2016-12-31 21:05:00,2017-01-01 03:50:00,False,2016-12-31 21:05:00,2017-01-01 03:50:00,,,0,26,250,A0WGM,20161231
194,FL-EK-0229-20161227-DXB-SEA-0,229,DXB,SEA,2016-12-27 05:25:00,2016-12-27 20:05:00,False,2016-12-27 07:48:00,2016-12-27 22:28:00,27/12/2016 05:25,,3,21,317,A0WDP,20161227
195,FL-EK-0978-20161230-IKA-DXB-0,978,IKA,DXB,2016-12-30 21:25:00,2016-12-30 23:45:00,False,2016-12-30 21:25:00,2016-12-30 23:45:00,,,0,0,71,A0WBF,20161230
196,FL-EK-0387-20161229-HKG-DXB-0,387,HKG,DXB,2016-12-29 23:35:00,2016-12-30 08:35:00,False,2016-12-29 23:35:00,2016-12-30 08:35:00,,,0,4,65,A0WWM,20161229
197,FL-EK-0039-20161227-DXB-BHX-0,39,DXB,BHX,2016-12-27 03:25:00,2016-12-27 11:25:00,False,2016-12-27 03:25:00,2016-12-27 11:25:00,27/12/2016 03:25,27/12/2016 11:25,0,21,382,A0WLP,20161227
198,FL-EK-2810-20161228-MED-DXB-0,2810,MED,DXB,2016-12-28 14:55:00,2016-12-28 17:20:00,False,2016-12-28 14:55:00,2016-12-28 17:20:00,,,1,39,301,A0WGM,20161228
199,FL-EK-0923-20161230-DXB-CAI-0,923,DXB,CAI,2016-12-30 11:00:00,2016-12-30 15:15:00,False,2016-12-30 11:00:00,2016-12-30 15:15:00,,,4,31,308,A0WGE,20161230
200,FL-EK-0968-20161228-MHD-DXB-0,968,MHD,DXB,2016-12-28 07:05:00,2016-12-28 09:35:00,False,2016-12-28 07:05:00,2016-12-28 09:35:00,,,0,8,106,A0WGY,20161228
201,FL-EK-0857-20161227-DXB-KWI-0,857,DXB,KWI,2016-12-27 10:50:00,2016-12-27 12:45:00,False,2016-12-27 10:50:00,2016-12-27 12:45:00,27/12/2016 10:50,,2,17,186,A0WCT,20161227
202,FL-EK-0374-20161227-DXB-BKK-0,374,DXB,BKK,2016-12-27 18:35:00,2016-12-28 00:35:00,False,2016-12-27 18:35:00,2016-12-28 00:35:00,,,12,70,441,A0WLX,20161227
203,FL-EK-0053-20161231-DXB-MUC-0,53,DXB,MUC,2016-12-31 23:20:00,2017-01-01 06:10:00,False,2016-12-31 23:20:00,2017-01-01 06:10:00,,,0,5,63,A0WLD,20161231
204,FL-EK-0042-20161231-BHX-DXB-0,42,BHX,DXB,2016-12-31 08:15:00,2016-12-31 15:10:00,False,2016-12-31 08:15:00,2016-12-31 15:10:00,,,0,18,149,A0WWO,20161231
205,FL-EK-0761-20161230-DXB-JNB-0,761,DXB,JNB,2016-12-30 00:40:00,2016-12-30 08:55:00,False,2016-12-30 00:40:00,2016-12-30 08:55:00,,,0,19,243,A0WCU,20161230
206,FL-EK-0151-20161229-DXB-CPH-0,151,DXB,CPH,2016-12-29 04:20:00,2016-12-29 11:20:00,False,2016-12-29 04:20:00,2016-12-29 11:20:00,,,0,23,418,A0WVP,20161229
207,FL-EK-0816-20161231-RUH-DXB-0,816,RUH,DXB,2016-12-31 00:55:00,2016-12-31 02:55:00,False,2016-12-31 00:55:00,2016-12-31 02:55:00,,,3,9,299,A0WMC,20161231
208,FL-EK-0078-20161227-NCE-DXB-0,78,NCE,DXB,2016-12-27 13:30:00,2016-12-27 19:45:00,False,2016-12-27 13:30:00,2016-12-27 19:45:00,,,8,40,302,A0WCL,20161227
209,FL-EK-0650-20161228-DXB-CMB-0,650,DXB,CMB,2016-12-28 22:35:00,2016-12-29 02:55:00,False,2016-12-28 22:35:00,2016-12-29 02:55:00,,,8,42,323,A0WCJ,20161228
210,FL-EK-0380-20161227-DXB-HKG-0,380,DXB,HKG,2016-12-27 06:05:00,2016-12-27 13:05:00,False,2016-12-27 07:36:00,2016-12-27 14:36:00,27/12/2016 06:05,,5,70,430,A0WLG,20161227
211,FL-EK-0787-20161229-DXB-ACC-0,787,DXB,ACC,2016-12-29 03:35:00,2016-12-29 12:05:00,False,2016-12-29 03:35:00,2016-12-29 12:05:00,,,1,12,211,A0WMU,20161229
212,FL-EK-0122-20161228-IST-DXB-0,122,IST,DXB,2016-12-28 17:05:00,2016-12-28 21:20:00,False,2016-12-28 17:05:00,2016-12-28 21:20:00,,,0,39,377,A0WWQ,20161228
213,FL-EK-0532-20161227-DXB-COK-0,532,DXB,COK,2016-12-27 17:45:00,2016-12-27 21:35:00,False,2016-12-27 17:45:00,2016-12-27 21:35:00,,,2,38,301,A0WDC,20161227
214,FL-EK-0060-20161227-HAM-DXB-0,60,HAM,DXB,2016-12-27 14:25:00,2016-12-27 20:55:00,False,2016-12-27 14:25:00,2016-12-27 20:55:00,,,7,40,306,A0WWY,20161227
215,FL-EK-0604-20161229-DXB-KHI-0,604,DXB,KHI,2016-12-29 21:05:00,2016-12-29 23:05:00,False,2016-12-29 21:05:00,2016-12-29 23:05:00,,,0,10,301,A0WBY,20161229
216,FL-EK-0770-20161231-DXB-CPT-0,770,DXB,CPT,2016-12-31 04:55:00,2016-12-31 14:30:00,False,2016-12-31 04:55:00,2016-12-31 14:30:00,,,0,28,304,A0WWD,20161231
217,FL-EK-0015-20161228-DXB-LGW-0,15,DXB,LGW,2016-12-28 03:40:00,2016-12-28 11:40:00,False,2016-12-28 03:40:00,2016-12-28 11:40:00,,,4,61,406,A0WFE,20161228
218,FL-EK-0074-20161231-CDG-DXB-0,74,CDG,DXB,2016-12-31 13:25:00,2016-12-31 20:15:00,False,2016-12-31 13:25:00,2016-12-31 20:15:00,,,0,38,501,A0WVP,20161231
219,FL-EK-0928-20161231-CAI-DXB-0,928,CAI,DXB,2016-12-31 10:15:00,2016-12-31 13:45:00,False,2016-12-31 10:15:00,2016-12-31 13:45:00,,,0,35,336,A0WCI,20161231
220,FL-EK-0509-20161228-BOM-DXB-0,509,BOM,DXB,2016-12-28 16:30:00,2016-12-28 19:55:00,False,2016-12-28 16:30:00,2016-12-28 19:55:00,,,5,35,219,A0WIW,20161228
221,FL-EK-0515-20161230-DEL-DXB-0,515,DEL,DXB,2016-12-30 15:55:00,2016-12-30 19:55:00,False,2016-12-30 15:55:00,2016-12-30 19:55:00,,,6,41,295,A0WGN,20161230
222,FL-EK-0096-20161231-FCO-DXB-0,96,FCO,DXB,2016-12-31 19:45:00,2017-01-01 01:30:00,False,2016-12-31 19:45:00,2017-01-01 01:30:00,,,2,18,326,A0WVF,20161231
223,FL-EK-0005-20161227-DXB-LHR-0,5,DXB,LHR,2016-12-27 12:05:00,2016-12-27 20:00:00,False,2016-12-27 12:05:00,2016-12-27 20:00:00,,,3,60,421,A0WFT,20161227
224,FL-EK-0801-20161228-DXB-JED-0,801,DXB,JED,2016-12-28 21:40:00,2016-12-29 00:40:00,False,2016-12-28 21:40:00,2016-12-29 00:40:00,,,0,11,389,A0WGH,20161228
225,FL-EK-0409-20161230-MEL-DXB-0,409,MEL,DXB,2016-12-30 19:00:00,2016-12-31 09:05:00,False,2016-12-30 19:00:00,2016-12-31 09:05:00,,,2,18,269,A0WDC,20161230
226,FL-EK-0333-20161228-MNL-DXB-0,333,MNL,DXB,2016-12-28 09:40:00,2016-12-28 19:15:00,False,2016-12-28 09:40:00,2016-12-28 19:15:00,,,0,25,373,A0WGH,20161228
227,FL-EK-0148-20161230-AMS-DXB-0,148,AMS,DXB,2016-12-30 13:30:00,2016-12-30 20:15:00,False,2016-12-30 13:30:00,2016-12-30 20:15:00,,,13,74,425,A0WLZ,20161230
228,FL-EK-0338-20161229-CRK-DXB-0,338,CRK,DXB,2016-12-29 11:50:00,2016-12-29 21:10:00,False,2016-12-29 11:50:00,2016-12-29 21:10:00,,,0,21,260,A0WCW,20161229
229,FL-EK-0568-20161230-DXB-BLR-0,568,DXB,BLR,2016-12-30 17:50:00,2016-12-30 21:25:00,False,2016-12-30 17:50:00,2016-12-30 21:25:00,,,1,13,278,A0WMP,20161230
230,FL-EK-0657-20161229-MLE-DXB-0,657,MLE,DXB,2016-12-29 04:15:00,2016-12-29 08:25:00,False,2016-12-29 04:15:00,2016-12-29 08:25:00,,,7,34,162,A0WMX,20161229
231,FL-EK-0232-20161231-IAD-DXB-0,232,IAD,DXB,2016-12-31 15:25:00,2017-01-01 04:10:00,False,2016-12-31 15:25:00,2017-01-01 04:10:00,,,4,37,399,A0WNA,20161231
232,FL-EK-0338-20161228-DXB-CEB-0,338,DXB,CEB,2016-12-28 22:45:00,2016-12-29 07:35:00,False,2016-12-28 22:45:00,2016-12-29 07:35:00,,,0,8,274,A0WCW,20161228
233,FL-EK-0371-20161229-BKK-DXB-0,371,BKK,DXB,2016-12-29 19:00:00,2016-12-30 01:50:00,False,2016-12-29 19:00:00,2016-12-30 01:50:00,,,0,27,322,A0WGH,20161229
234,FL-EK-0835-20161231-DXB-BAH-0,835,DXB,BAH,2016-12-31 22:10:00,2016-12-31 23:25:00,False,2016-12-31 22:10:00,2016-12-31 23:25:00,,,0,12,98,A0WCR,20161231
235,FL-EK-0327-20161230-CGO-INC-0,327,CGO,INC,2016-12-30 12:55:00,2016-12-30 14:35:00,False,2016-12-30 12:55:00,2016-12-30 14:35:00,,,0,2,141,A0WIG,20161230
236,FL-EK-0613-20161231-ISB-DXB-0,613,ISB,DXB,2016-12-31 07:20:00,2016-12-31 10:55:00,False,2016-12-31 07:20:00,2016-12-31 10:55:00,,,0,27,368,A0WWT,20161231
237,FL-EK-0184-20161228-BRU-DXB-0,184,BRU,DXB,2016-12-28 13:25:00,2016-12-28 20:05:00,False,2016-12-28 13:25:00,2016-12-28 20:05:00,,,6,41,296,A0WCH,20161228
238,FL-EK-0128-20161228-VIE-DXB-0,128,VIE,DXB,2016-12-28 13:55:00,2016-12-28 19:35:00,False,2016-12-28 13:55:00,2016-12-28 19:35:00,,,14,75,419,A0WVR,20161228
239,FL-EK-0404-20161227-SIN-MEL-0,404,SIN,MEL,2016-12-27 14:40:00,2016-12-27 21:50:00,False,2016-12-27 14:40:00,2016-12-27 21:50:00,,,2,28,132,A0WVZ,20161227
240,FL-EK-0733-20161230-DXB-KRT-0,733,DXB,KRT,2016-12-30 10:20:00,2016-12-30 14:40:00,False,2016-12-30 10:20:00,2016-12-30 14:40:00,,,0,15,124,A0WMQ,20161230
241,FL-EK-0749-20161230-TUN-MLA-0,749,TUN,MLA,2016-12-30 11:50:00,2016-12-30 13:00:00,False,2016-12-30 11:50:00,2016-12-30 13:00:00,,,0,19,213,A0WBB,20161230
242,FL-EK-0313-20161229-HND-DXB-0,313,HND,DXB,2016-12-29 15:30:00,2016-12-30 03:20:00,False,2016-12-29 15:30:00,2016-12-30 03:20:00,,,8,38,268,A0WDG,20161229
243,FL-EK-0160-20161231-OSL-DXB-0,160,OSL,DXB,2016-12-31 12:40:00,2016-12-31 19:25:00,False,2016-12-31 12:40:00,2016-12-31 19:25:00,,,0,11,309,A0WCZ,20161231
244,FL-EK-0947-20161229-DXB-BSR-0,947,DXB,BSR,2016-12-29 09:55:00,2016-12-29 11:50:00,False,2016-12-29 09:55:00,2016-12-29 11:50:00,,,0,41,82,A0WDT,20161229
245,FL-EK-0957-20161231-DXB-BEY-0,957,DXB,BEY,2016-12-31 03:30:00,2016-12-31 08:05:00,False,2016-12-31 03:30:00,2016-12-31 08:05:00,,,1,15,258,A0WWB,20161231
246,FL-EK-0418-20161229-BKK-SYD-0,418,BKK,SYD,2016-12-29 12:30:00,2016-12-29 22:00:00,False,2016-12-29 12:30:00,2016-12-29 22:00:00,,,2,27,83,A0WLA,20161229
247,FL-EK-0353-20161227-SIN-DXB-0,353,SIN,DXB,2016-12-27 02:10:00,2016-12-27 09:45:00,False,2016-12-27 02:10:00,2016-12-27 09:45:00,27/12/2016 02:10,27/12/2016 09:45,0,10,135,A0WWD,20161227
248,FL-EK-0703-20161231-DXB-MRU-0,703,DXB,MRU,2016-12-31 06:15:00,2016-12-31 12:55:00,False,2016-12-31 06:15:00,2016-12-31 12:55:00,,,9,54,260,A0WVR,20161231
249,FL-EK-0185-20161229-DXB-BCN-0,185,DXB,BCN,2016-12-29 03:50:00,2016-12-29 11:25:00,False,2016-12-29 03:50:00,2016-12-29 11:25:00,,,4,45,287,A0WFU,20161229
250,FL-EK-0413-20161227-SYD-DXB-0,413,SYD,DXB,2016-12-27 10:45:00,2016-12-28 01:15:00,False,2016-12-27 10:45:00,2016-12-28 01:15:00,27/12/2016 10:45,,14,73,418,A0WNM,20161227
251,FL-EK-0425-20161231-PER-DXB-0,425,PER,DXB,2016-12-31 21:40:00,2017-01-01 08:40:00,False,2016-12-31 21:40:00,2017-01-01 08:40:00,,,4,23,253,A0WNN,20161231
252,FL-EK-0036-20161231-NCL-DXB-0,36,NCL,DXB,2016-12-31 13:00:00,2016-12-31 20:15:00,False,2016-12-31 13:00:00,2016-12-31 20:15:00,,,0,33,261,A0WCM,20161231
253,FL-EK-0767-20161230-DXB-JNB-0,767,DXB,JNB,2016-12-30 19:25:00,2016-12-31 03:35:00,False,2016-12-30 19:25:00,2016-12-31 03:35:00,,,0,18,254,A0WMN,20161230
254,FL-EK-0020-20161227-MAN-DXB-0,20,MAN,DXB,2016-12-27 20:35:00,2016-12-28 03:45:00,False,2016-12-27 20:35:00,2016-12-28 03:45:00,,,0,56,549,A0WVP,20161227
255,FL-EK-0435-20161231-BNE-DXB-0,435,BNE,DXB,2016-12-31 10:45:00,2017-01-01 01:20:00,False,2016-12-31 10:45:00,2017-01-01 01:20:00,,,6,57,317,A0WLB,20161231
